segtype,startsec,endsec
CHNSP,14159.58,14160.27
OLF,14160.27,14161.13
FAN,14161.13,14162.47
OLN,14162.47,14163.97
CHNSP,14163.97,14165.05
NOF,14165.05,14166.05
OLN,14166.05,14167.11
NOF,14167.11,14169.11
CHNSP,14169.11,14170.18
NOF,14170.18,14171.82
FAN,14171.82,14174.92
NOF,14174.92,14176.19
FAN,14176.19,14177.71
NOF,14177.71,14179.05
FAN,14179.05,14180.05
OLN,14180.05,14180.86
NOF,14180.86,14183.04
CXN,14183.04,14184.40
SIL,14184.40,14186.74
NOF,14186.74,14187.65
SIL,14187.65,14194.00
NOF,14194.00,14194.80
SIL,14194.80,14197.08
SIL,14197.08,14198.11
SIL,14198.11,14198.91
TVF,14198.91,14199.72
SIL,14199.72,14203.76
NOF,14203.76,14205.28
OLF,14205.28,14206.08
SIL,14206.08,14211.34
NOF,14211.34,14212.23
SIL,14212.23,14213.03
NOF,14213.03,14213.86
CXN,14213.86,14214.46
OLF,14214.46,14215.26
SIL,14215.26,14223.01
FAN,14223.01,14224.24
TVF,14224.24,14225.27
SIL,14225.27,14226.17
FAN,14226.17,14227.18
TVF,14227.18,14228.02
CXN,14228.02,14228.84
CXN,14228.84,14229.89
SIL,14229.89,14231.31
NOF,14231.31,14234.87
OLN,14234.87,14235.71
NOF,14235.71,14236.55
FAN,14236.55,14237.72
FAN,14237.72,14238.32
SIL,14238.32,14239.17
FAN,14239.17,14241.06
NOF,14241.06,14241.86
FAN,14241.86,14243.52
SIL,14243.52,14244.32
FAN,14244.32,14244.92
SIL,14244.92,14246.34
FAN,14246.34,14247.83
SIL,14247.83,14249.68
FAN,14249.68,14251.86
SIL,14251.86,14252.66
TVN,14252.66,14253.66
SIL,14253.66,14254.46
SIL,14254.46,14256.53
CHF,14256.53,14257.14
FAN,14257.14,14258.98
CXF,14258.98,14259.78
SIL,14259.78,14261.05
SIL,14261.05,14268.75
SIL,14268.75,14270.69
SIL,14270.69,14272.55
SIL,14272.55,14273.36
SIL,14273.36,14274.39
SIL,14274.39,14276.11
NON,14276.11,14277.32
TVN,14277.32,14278.32
NOF,14278.32,14280.24
OLN,14280.24,14283.58
NOF,14283.58,14284.52
SIL,14284.52,14285.51
TVN,14285.51,14286.39
TVN,14286.39,14286.99
TVF,14286.99,14288.53
OLN,14288.53,14289.83
NON,14289.83,14290.63
OLN,14290.63,14291.82
NOF,14291.82,14294.41
SIL,14294.41,14295.21
NOF,14295.21,14296.12
OLF,14296.12,14297.01
NOF,14297.01,14297.86
OLN,14297.86,14298.46
NOF,14298.46,14300.73
TVN,14300.73,14301.73
SIL,14301.73,14303.11
FAF,14303.11,14303.93
SIL,14303.93,14304.78
SIL,14304.78,14305.93
TVN,14305.93,14306.73
TVN,14306.73,14310.67
TVN,14310.67,14311.68
SIL,14311.68,14313.33
SIL,14313.33,14315.16
TVN,14315.16,14315.96
TVN,14315.96,14316.76
TVN,14316.76,14319.86
TVN,14319.86,14321.28
TVN,14321.28,14322.08
TVN,14322.08,14328.24
TVN,14328.24,14329.17
TVN,14329.17,14330.50
TVN,14330.50,14331.30
TVN,14331.30,14333.38
TVN,14333.38,14334.05
TVN,14334.05,14344.43
TVN,14344.43,14345.23
TVN,14345.23,14353.50
TVN,14353.50,14354.45
TVN,14354.45,14358.75
TVN,14358.75,14359.55
TVN,14359.55,14366.01
TVN,14366.01,14367.01
TVN,14367.01,14368.23
TVN,14368.23,14370.52
OLF,14370.52,14371.36
TVN,14371.36,14385.21
TVN,14385.21,14386.01
TVN,14386.01,14388.10
TVN,14388.10,14388.91
TVN,14388.91,14403.24
TVN,14403.24,14404.45
TVN,14404.45,14406.23
OLF,14406.23,14407.03
TVN,14407.03,14408.75
TVN,14408.75,14409.55
TVN,14409.55,14410.56
TVN,14410.56,14412.51
TVN,14412.51,14413.34
OLF,14413.34,14415.30
OLN,14415.30,14422.48
FAN,14422.48,14423.10
FAN,14423.10,14424.11
NOF,14424.11,14425.04
SIL,14425.04,14425.86
FAN,14425.86,14427.79
FAN,14427.79,14428.75
OLN,14428.75,14430.19
NOF,14430.19,14431.06
OLN,14431.06,14432.74
NOF,14432.74,14433.56
OLN,14433.56,14434.36
SIL,14434.36,14435.17
NOF,14435.17,14436.55
OLN,14436.55,14437.45
FAN,14437.45,14438.52
NOF,14438.52,14439.33
OLN,14439.33,14440.57
OLF,14440.57,14441.37
FAN,14441.37,14442.94
OLF,14442.94,14444.37
SIL,14444.37,14446.58
NOF,14446.58,14448.98
OLN,14448.98,14451.18
SIL,14451.18,14452.83
FAN,14452.83,14453.83
FAF,14453.83,14454.63
SIL,14454.63,14455.43
CXN,14455.43,14456.43
OLF,14456.43,14457.23
OLN,14457.23,14458.43
CXN,14458.43,14459.23
CXN,14459.23,14460.23
MAF,14460.23,14461.03
SIL,14461.03,14462.79
CHNSP,14462.79,14466.25
OLN,14466.25,14467.05
CHNNSP,14467.05,14468.34
CXN,14468.34,14470.89
NOF,14470.89,14472.20
CHNSP,14472.20,14473.00
NOF,14473.00,14473.83
OLN,14473.83,14475.10
FAN,14475.10,14477.10
OLF,14477.10,14477.96
FAN,14477.96,14478.56
NOF,14478.56,14482.24
MAN,14482.24,14483.26
FAN,14483.26,14484.95
OLN,14484.95,14485.78
FAN,14485.78,14487.19
OLF,14487.19,14488.47
CXN,14488.47,14489.51
CHF,14489.51,14490.18
CXN,14490.18,14490.98
FAN,14490.98,14491.58
FAN,14491.58,14492.59
OLN,14492.59,14493.39
FAN,14493.39,14495.23
FAN,14495.23,14495.88
FAN,14495.88,14497.55
CXF,14497.55,14498.35
CXN,14498.35,14499.65
NOF,14499.65,14500.69
CXN,14500.69,14501.29
CXF,14501.29,14502.17
CXN,14502.17,14502.77
CHF,14502.77,14503.64
OLN,14503.64,14504.46
NON,14504.46,14506.56
OLN,14506.56,14509.09
CXN,14509.09,14509.89
OLN,14509.89,14510.69
FAN,14510.69,14512.86
SIL,14512.86,14513.69
CXN,14513.69,14514.37
FAN,14514.37,14515.41
CXN,14515.41,14517.97
OLN,14517.97,14519.57
FAN,14519.57,14520.96
OLN,14520.96,14522.11
CHNSP,14522.11,14522.71
FAN,14522.71,14524.81
SIL,14524.81,14525.73
FAF,14525.73,14527.23
CHNNSP,14527.23,14527.90
OLN,14527.90,14528.72
CXN,14528.72,14529.52
OLN,14529.52,14531.83
FAN,14531.83,14532.45
OLN,14532.45,14533.67
FAN,14533.67,14534.67
SIL,14534.67,14537.02
CXN,14537.02,14537.64
CXN,14537.64,14539.94
FAN,14539.94,14543.13
SIL,14543.13,14543.94
FAN,14543.94,14544.94
SIL,14544.94,14545.82
FAN,14545.82,14548.23
SIL,14548.23,14549.68
FAN,14549.68,14550.68
OLN,14550.68,14551.48
CHNSP,14551.48,14552.23
OLN,14552.23,14554.13
FAN,14554.13,14555.95
CXF,14555.95,14556.75
FAN,14556.75,14559.88
OLF,14559.88,14560.68
FAN,14560.68,14564.01
MAF,14564.01,14564.81
FAN,14564.81,14565.83
MAN,14565.83,14566.83
FAN,14566.83,14569.34
OLN,14569.34,14570.16
CHNSP,14570.16,14571.27
CHNNSP,14571.27,14572.04
FAN,14572.04,14574.01
CHNSP,14574.01,14574.68
FAN,14574.68,14575.70
OLN,14575.70,14576.50
CHNSP,14576.50,14577.51
CHNSP,14577.51,14578.97
FAN,14578.97,14584.01
CXN,14584.01,14584.82
CHF,14584.82,14585.50
FAN,14585.50,14587.46
CHNSP,14587.46,14588.61
OLN,14588.61,14589.65
FAN,14589.65,14590.65
CHNSP,14590.65,14591.45
OLN,14591.45,14592.39
CHNSP,14592.39,14593.37
OLN,14593.37,14594.69
SIL,14594.69,14595.49
FAN,14595.49,14597.54
CXN,14597.54,14598.35
OLN,14598.35,14599.39
NOF,14599.39,14600.46
SIL,14600.46,14601.26
FAN,14601.26,14602.26
MAN,14602.26,14603.92
SIL,14603.92,14605.34
NOF,14605.34,14607.13
FAN,14607.13,14608.21
OLF,14608.21,14609.54
OLN,14609.54,14610.46
OLF,14610.46,14611.45
SIL,14611.45,14612.39
FAN,14612.39,14613.39
NOF,14613.39,14614.19
FAN,14614.19,14615.19
SIL,14615.19,14617.85
FAN,14617.85,14619.10
SIL,14619.10,14620.64
FAN,14620.64,14621.49
SIL,14621.49,14623.52
FAN,14623.52,14624.52
SIL,14624.52,14625.49
CHNSP,14625.49,14626.09
SIL,14626.09,14627.11
SIL,14627.11,14628.43
FAN,14628.43,14631.43
NOF,14631.43,14632.89
FAN,14632.89,14633.89
SIL,14633.89,14634.69
FAN,14634.69,14635.69
NOF,14635.69,14636.80
SIL,14636.80,14637.93
CXN,14637.93,14639.69
FAN,14639.69,14640.69
CXN,14640.69,14641.49
CXN,14641.49,14642.09
FAN,14642.09,14643.09
SIL,14643.09,14645.01
FAN,14645.01,14646.01
SIL,14646.01,14648.19
NOF,14648.19,14648.99
SIL,14648.99,14651.33
OLF,14651.33,14652.14
SIL,14652.14,14652.94
CHNSP,14652.94,14655.52
FAN,14655.52,14656.52
FAN,14656.52,14657.22
MAN,14657.22,14658.02
SIL,14658.02,14658.82
FAN,14658.82,14659.70
NOF,14659.70,14660.66
SIL,14660.66,14663.60
NOF,14663.60,14666.05
SIL,14666.05,14668.13
CHNNSP,14668.13,14668.73
NOF,14668.73,14669.54
CHNSP,14669.54,14672.20
NOF,14672.20,14673.00
SIL,14673.00,14678.37
NOF,14678.37,14681.22
SIL,14681.22,14685.03
CHNNSP,14685.03,14685.68
CHF,14685.68,14687.15
NOF,14687.15,14687.98
FAN,14687.98,14688.66
SIL,14688.66,14691.61
CHNSP,14691.61,14692.62
SIL,14692.62,14693.54
CHF,14693.54,14694.44
SIL,14694.44,14695.42
SIL,14695.42,14696.44
CHNSP,14696.44,14697.04
SIL,14697.04,14698.44
CHF,14698.44,14700.32
SIL,14700.32,14701.53
CHNNSP,14701.53,14702.32
CHF,14702.32,14703.12
SIL,14703.12,14707.67
CHNSP,14707.67,14708.58
SIL,14708.58,14709.38
CHNSP,14709.38,14712.75
SIL,14712.75,14713.59
CHNSP,14713.59,14715.10
FAN,14715.10,14716.11
CHNNSP,14716.11,14717.74
CHF,14717.74,14718.54
CHNNSP,14718.54,14721.46
FAN,14721.46,14723.32
CHF,14723.32,14723.94
SIL,14723.94,14724.74
FAN,14724.74,14725.34
SIL,14725.34,14726.55
CHNSP,14726.55,14728.78
SIL,14728.78,14730.65
CXN,14730.65,14731.47
NOF,14731.47,14733.48
SIL,14733.48,14734.28
CHNSP,14734.28,14739.31
NOF,14739.31,14740.11
FAN,14740.11,14741.11
SIL,14741.11,14743.41
NOF,14743.41,14744.39
SIL,14744.39,14745.77
CHNSP,14745.77,14746.38
SIL,14746.38,14747.26
CXF,14747.26,14749.11
SIL,14749.11,14750.05
CHNSP,14750.05,14753.57
NOF,14753.57,14754.47
CHNSP,14754.47,14757.03
SIL,14757.03,14757.92
NON,14757.92,14759.43
SIL,14759.43,14761.02
CHF,14761.02,14762.22
SIL,14762.22,14763.02
NOF,14763.02,14763.95
SIL,14763.95,14765.35
NOF,14765.35,14766.15
SIL,14766.15,14767.01
NOF,14767.01,14768.04
SIL,14768.04,14768.84
CHNSP,14768.84,14769.99
SIL,14769.99,14771.57
NOF,14771.57,14772.37
CHNNSP,14772.37,14773.89
CXN,14773.89,14776.40
SIL,14776.40,14783.08
FAF,14783.08,14783.88
SIL,14783.88,14784.91
NOF,14784.91,14786.15
CXN,14786.15,14787.43
NOF,14787.43,14788.58
CHNSP,14788.58,14789.18
NOF,14789.18,14790.19
SIL,14790.19,14791.00
NOF,14791.00,14792.37
SIL,14792.37,14798.73
NOF,14798.73,14800.95
SIL,14800.95,14802.86
NOF,14802.86,14804.95
SIL,14804.95,14805.75
NOF,14805.75,14806.55
OLN,14806.55,14807.82
NOF,14807.82,14809.80
CHNNSP,14809.80,14810.62
MAF,14810.62,14811.63
CHNSP,14811.63,14816.85
SIL,14816.85,14819.08
NOF,14819.08,14819.88
SIL,14819.88,14822.18
NOF,14822.18,14823.19
SIL,14823.19,14824.74
FAN,14824.74,14825.74
OLN,14825.74,14826.61
FAN,14826.61,14828.43
CXN,14828.43,14829.08
FAN,14829.08,14830.10
CHNSP,14830.10,14831.20
FAN,14831.20,14832.20
CHF,14832.20,14833.13
NOF,14833.13,14834.15
OLN,14834.15,14835.71
CHNSP,14835.71,14838.58
CXN,14838.58,14839.63
FAN,14839.63,14840.23
NOF,14840.23,14841.79
OLN,14841.79,14843.82
NOF,14843.82,14845.68
SIL,14845.68,14846.48
CHNSP,14846.48,14847.53
FAN,14847.53,14849.35
CXN,14849.35,14850.33
CHNSP,14850.33,14851.40
NOF,14851.40,14853.27
OLN,14853.27,14854.26
NOF,14854.26,14855.08
SIL,14855.08,14855.95
CXN,14855.95,14856.55
SIL,14856.55,14857.35
NOF,14857.35,14859.30
SIL,14859.30,14862.09
NOF,14862.09,14863.10
SIL,14863.10,14865.88
CHNSP,14865.88,14868.41
FAN,14868.41,14869.60
FAN,14869.60,14870.66
FAF,14870.66,14871.58
CXN,14871.58,14873.62
FAN,14873.62,14874.63
FAN,14874.63,14875.23
FAN,14875.23,14876.23
FAN,14876.23,14876.83
SIL,14876.83,14880.51
CXN,14880.51,14881.31
SIL,14881.31,14884.33
NOF,14884.33,14885.13
SIL,14885.13,14887.18
CXN,14887.18,14889.19
FAN,14889.19,14890.26
TVN,14890.26,14891.07
CXN,14891.07,14892.35
FAN,14892.35,14893.69
CHNSP,14893.69,14894.35
SIL,14894.35,14895.42
FAN,14895.42,14896.61
SIL,14896.61,14897.62
NOF,14897.62,14898.66
FAN,14898.66,14903.08
CXN,14903.08,14903.88
CHNSP,14903.88,14904.51
SIL,14904.51,14905.80
NOF,14905.80,14907.50
SIL,14907.50,14908.58
FAF,14908.58,14911.04
SIL,14911.04,14913.00
CHNSP,14913.00,14913.72
SIL,14913.72,14914.52
CHNSP,14914.52,14915.32
SIL,14915.32,14918.39
CHNSP,14918.39,14919.54
SIL,14919.54,14920.40
CHNSP,14920.40,14926.12
NOF,14926.12,14927.72
CXN,14927.72,14928.50
CXN,14928.50,14929.50
FAF,14929.50,14930.66
CHNSP,14930.66,14932.27
OLN,14932.27,14933.07
FAN,14933.07,14934.83
FAN,14934.83,14935.43
CXN,14935.43,14938.04
OLN,14938.04,14939.01
FAN,14939.01,14941.15
OLN,14941.15,14942.12
CHNSP,14942.12,14942.72
OLN,14942.72,14944.95
CXN,14944.95,14945.76
FAN,14945.76,14951.96
NOF,14951.96,14953.15
FAN,14953.15,14954.40
NOF,14954.40,14955.58
FAN,14955.58,14956.58
OLN,14956.58,14957.59
FAN,14957.59,14958.82
MAF,14958.82,14959.99
NOF,14959.99,14961.13
FAN,14961.13,14962.54
NOF,14962.54,14965.24
FAF,14965.24,14966.24
NOF,14966.24,14967.50
FAN,14967.50,14968.50
NOF,14968.50,14970.05
FAN,14970.05,14971.13
CHF,14971.13,14971.76
FAN,14971.76,14972.91
OLN,14972.91,14974.00
FAN,14974.00,14975.20
OLN,14975.20,14976.01
FAN,14976.01,14978.50
FAN,14978.50,14979.18
SIL,14979.18,14980.26
FAN,14980.26,14980.98
OLN,14980.98,14981.78
NOF,14981.78,14982.59
OLN,14982.59,14983.43
FAN,14983.43,14984.51
OLN,14984.51,14985.32
FAN,14985.32,14986.33
SIL,14986.33,14987.39
FAN,14987.39,14989.04
NOF,14989.04,14989.89
FAN,14989.89,14990.89
TVF,14990.89,14991.69
FAN,14991.69,14992.75
SIL,14992.75,14994.04
FAN,14994.04,14995.09
NOF,14995.09,14995.92
SIL,14995.92,14996.81
FAN,14996.81,14999.27
SIL,14999.27,15000.27
SIL,15000.27,15001.07
FAN,15001.07,15002.34
SIL,15002.34,15003.99
FAN,15003.99,15005.01
SIL,15005.01,15006.03
CHF,15006.03,15006.63
SIL,15006.63,15008.82
FAN,15008.82,15010.05
SIL,15010.05,15010.95
FAN,15010.95,15012.00
CXN,15012.00,15012.60
FAN,15012.60,15013.60
NOF,15013.60,15015.72
SIL,15015.72,15017.01
FAN,15017.01,15018.32
SIL,15018.32,15019.12
FAN,15019.12,15021.59
TVF,15021.59,15022.59
FAF,15022.59,15023.59
NOF,15023.59,15025.05
FAN,15025.05,15026.97
SIL,15026.97,15027.95
FAN,15027.95,15028.95
NOF,15028.95,15030.09
FAN,15030.09,15032.47
OLF,15032.47,15033.39
NOF,15033.39,15034.44
CXN,15034.44,15035.25
NOF,15035.25,15036.14
CXN,15036.14,15038.06
CHNSP,15038.06,15038.77
FAN,15038.77,15040.55
NOF,15040.55,15042.42
FAN,15042.42,15044.36
NOF,15044.36,15045.16
SIL,15045.16,15045.96
NON,15045.96,15046.76
FAN,15046.76,15047.71
NOF,15047.71,15054.06
FAN,15054.06,15055.57
NOF,15055.57,15056.50
OLF,15056.50,15058.31
NOF,15058.31,15059.97
FAF,15059.97,15060.97
NOF,15060.97,15062.11
SIL,15062.11,15062.91
FAN,15062.91,15064.51
NOF,15064.51,15065.39
FAN,15065.39,15066.91
NOF,15066.91,15068.59
SIL,15068.59,15071.32
OLF,15071.32,15073.72
FAN,15073.72,15075.66
NOF,15075.66,15077.03
OLN,15077.03,15078.00
NOF,15078.00,15081.57
FAN,15081.57,15083.27
NOF,15083.27,15084.37
FAN,15084.37,15085.60
NOF,15085.60,15086.41
FAN,15086.41,15087.41
SIL,15087.41,15088.64
NOF,15088.64,15089.54
FAN,15089.54,15090.54
OLN,15090.54,15091.35
FAN,15091.35,15092.63
SIL,15092.63,15093.72
CHF,15093.72,15094.32
FAN,15094.32,15095.43
NOF,15095.43,15096.23
FAN,15096.23,15097.35
SIL,15097.35,15098.43
NOF,15098.43,15099.28
CXN,15099.28,15100.08
NOF,15100.08,15100.99
FAN,15100.99,15102.21
NON,15102.21,15104.87
FAN,15104.87,15105.95
NON,15105.95,15108.55
SIL,15108.55,15109.35
NOF,15109.35,15113.20
SIL,15113.20,15116.66
NOF,15116.66,15119.73
SIL,15119.73,15121.15
OLF,15121.15,15121.97
SIL,15121.97,15122.77
OLF,15122.77,15125.27
SIL,15125.27,15126.75
OLF,15126.75,15127.66
SIL,15127.66,15128.78
NOF,15128.78,15129.58
OLN,15129.58,15130.65
NOF,15130.65,15131.60
FAN,15131.60,15132.21
FAN,15132.21,15133.42
SIL,15133.42,15134.23
OLN,15134.23,15135.15
MAF,15135.15,15136.01
OLN,15136.01,15137.16
FAN,15137.16,15137.89
OLN,15137.89,15139.96
NOF,15139.96,15140.80
SIL,15140.80,15143.34
NOF,15143.34,15145.48
SIL,15145.48,15146.56
NOF,15146.56,15148.95
OLF,15148.95,15150.12
FAN,15150.12,15151.12
OLN,15151.12,15153.35
OLF,15153.35,15154.22
SIL,15154.22,15155.89
NOF,15155.89,15157.11
SIL,15157.11,15158.04
NOF,15158.04,15159.08
SIL,15159.08,15160.09
NOF,15160.09,15161.00
SIL,15161.00,15163.29
NOF,15163.29,15164.69
SIL,15164.69,15172.72
NOF,15172.72,15173.92
SIL,15173.92,15176.09
NOF,15176.09,15176.89
SIL,15176.89,15178.34
NOF,15178.34,15179.23
SIL,15179.23,15180.03
NON,15180.03,15180.83
SIL,15180.83,15181.93
OLN,15181.93,15184.24
NOF,15184.24,15186.45
OLN,15186.45,15187.52
FAN,15187.52,15188.53
OLN,15188.53,15189.59
NOF,15189.59,15191.25
OLF,15191.25,15192.37
NOF,15192.37,15194.84
OLF,15194.84,15199.28
NOF,15199.28,15200.09
OLF,15200.09,15201.04
NOF,15201.04,15201.84
SIL,15201.84,15202.65
OLF,15202.65,15203.45
SIL,15203.45,15206.52
CXN,15206.52,15207.32
FAN,15207.32,15209.11
SIL,15209.11,15210.49
NOF,15210.49,15211.29
SIL,15211.29,15212.09
NOF,15212.09,15214.71
SIL,15214.71,15215.72
NOF,15215.72,15219.15
FAN,15219.15,15220.15
MAN,15220.15,15221.15
FAF,15221.15,15221.99
NOF,15221.99,15222.83
SIL,15222.83,15224.14
NON,15224.14,15226.57
SIL,15226.57,15227.54
NOF,15227.54,15228.86
OLN,15228.86,15229.66
OLF,15229.66,15230.46
SIL,15230.46,15234.83
NOF,15234.83,15238.03
SIL,15238.03,15242.92
NOF,15242.92,15243.75
SIL,15243.75,15251.38
NON,15251.38,15253.19
SIL,15253.19,15255.90
NOF,15255.90,15260.05
OLN,15260.05,15260.85
FAN,15260.85,15262.45
OLF,15262.45,15263.47
NOF,15263.47,15264.41
FAN,15264.41,15265.01
OLN,15265.01,15266.18
NOF,15266.18,15267.13
CXN,15267.13,15268.00
FAN,15268.00,15269.03
NOF,15269.03,15270.57
SIL,15270.57,15273.15
NOF,15273.15,15273.96
FAF,15273.96,15274.96
SIL,15274.96,15277.32
NOF,15277.32,15285.64
SIL,15285.64,15286.54
NOF,15286.54,15287.76
SIL,15287.76,15288.57
NOF,15288.57,15289.38
SIL,15289.38,15290.25
NOF,15290.25,15291.23
SIL,15291.23,15292.14
NOF,15292.14,15292.94
SIL,15292.94,15305.51
NOF,15305.51,15307.30
OLF,15307.30,15308.10
SIL,15308.10,15309.10
NOF,15309.10,15309.90
SIL,15309.90,15312.15
FAN,15312.15,15313.41
SIL,15313.41,15314.21
NON,15314.21,15316.02
MAF,15316.02,15317.69
FAN,15317.69,15318.29
OLF,15318.29,15319.18
NOF,15319.18,15320.96
SIL,15320.96,15322.96
FAN,15322.96,15323.96
NOF,15323.96,15324.92
FAN,15324.92,15325.53
OLN,15325.53,15326.37
NOF,15326.37,15327.29
CXN,15327.29,15328.55
SIL,15328.55,15329.70
FAN,15329.70,15330.70
SIL,15330.70,15331.91
FAN,15331.91,15334.35
CHF,15334.35,15335.04
NOF,15335.04,15335.84
FAN,15335.84,15338.02
NOF,15338.02,15339.04
FAN,15339.04,15340.04
NOF,15340.04,15340.95
SIL,15340.95,15341.79
OLF,15341.79,15343.85
FAN,15343.85,15344.45
OLF,15344.45,15345.52
FAN,15345.52,15346.97
OLF,15346.97,15349.10
TVF,15349.10,15350.34
FAN,15350.34,15351.35
SIL,15351.35,15352.49
FAN,15352.49,15353.49
SIL,15353.49,15355.12
NOF,15355.12,15356.05
OLN,15356.05,15357.03
MAN,15357.03,15358.03
FAN,15358.03,15359.99
OLF,15359.99,15360.79
FAN,15360.79,15361.79
NOF,15361.79,15362.75
SIL,15362.75,15363.96
NOF,15363.96,15364.76
SIL,15364.76,15366.80
OLF,15366.80,15367.76
SIL,15367.76,15368.83
OLN,15368.83,15369.86
FAN,15369.86,15370.87
NOF,15370.87,15372.32
FAN,15372.32,15374.12
NON,15374.12,15375.53
SIL,15375.53,15376.36
OLF,15376.36,15377.31
SIL,15377.31,15378.48
OLF,15378.48,15379.69
SIL,15379.69,15380.49
NOF,15380.49,15381.29
SIL,15381.29,15382.29
NOF,15382.29,15383.09
SIL,15383.09,15383.89
CXN,15383.89,15384.50
NOF,15384.50,15385.67
OLN,15385.67,15386.67
NOF,15386.67,15389.79
MAF,15389.79,15390.84
NOF,15390.84,15392.01
OLF,15392.01,15392.81
NOF,15392.81,15393.67
OLF,15393.67,15395.70
SIL,15395.70,15396.71
NOF,15396.71,15397.91
OLN,15397.91,15399.61
NOF,15399.61,15403.86
OLN,15403.86,15404.66
NOF,15404.66,15405.89
OLN,15405.89,15406.74
OLF,15406.74,15409.10
FAN,15409.10,15410.80
OLF,15410.80,15411.60
CXN,15411.60,15412.40
OLN,15412.40,15416.58
FAN,15416.58,15418.02
NOF,15418.02,15419.56
CXN,15419.56,15420.78
SIL,15420.78,15421.82
FAN,15421.82,15422.82
SIL,15422.82,15423.64
CXN,15423.64,15424.75
SIL,15424.75,15425.95
NOF,15425.95,15426.76
SIL,15426.76,15427.56
OLF,15427.56,15429.36
SIL,15429.36,15430.16
MAF,15430.16,15431.07
SIL,15431.07,15432.31
NOF,15432.31,15437.92
OLN,15437.92,15438.88
SIL,15438.88,15439.69
NOF,15439.69,15440.50
SIL,15440.50,15441.30
OLF,15441.30,15443.09
FAN,15443.09,15444.24
OLN,15444.24,15446.33
NOF,15446.33,15447.19
OLF,15447.19,15448.28
FAN,15448.28,15449.30
CXN,15449.30,15450.10
NOF,15450.10,15450.97
FAN,15450.97,15451.97
NOF,15451.97,15453.01
SIL,15453.01,15453.99
NOF,15453.99,15455.69
SIL,15455.69,15457.02
MAN,15457.02,15457.82
NOF,15457.82,15460.60
SIL,15460.60,15461.40
NOF,15461.40,15466.25
FAN,15466.25,15467.41
SIL,15467.41,15468.36
FAN,15468.36,15469.36
SIL,15469.36,15470.25
FAN,15470.25,15470.85
MAF,15470.85,15471.66
SIL,15471.66,15472.63
NOF,15472.63,15475.15
SIL,15475.15,15476.12
NOF,15476.12,15478.68
SIL,15478.68,15479.48
FAF,15479.48,15480.55
NOF,15480.55,15483.08
FAN,15483.08,15483.75
OLF,15483.75,15484.62
SIL,15484.62,15485.47
FAN,15485.47,15487.01
NOF,15487.01,15488.31
FAN,15488.31,15490.74
OLF,15490.74,15491.64
OLN,15491.64,15493.09
FAN,15493.09,15494.15
MAN,15494.15,15495.44
SIL,15495.44,15497.07
FAN,15497.07,15498.25
NOF,15498.25,15499.05
SIL,15499.05,15501.17
NOF,15501.17,15502.03
SIL,15502.03,15504.75
FAN,15504.75,15506.11
MAN,15506.11,15507.20
SIL,15507.20,15508.24
FAF,15508.24,15509.04
SIL,15509.04,15510.41
FAN,15510.41,15512.40
NOF,15512.40,15513.20
FAN,15513.20,15514.50
OLN,15514.50,15515.72
MAN,15515.72,15516.84
OLF,15516.84,15518.14
MAN,15518.14,15519.17
OLN,15519.17,15521.09
FAN,15521.09,15522.20
NOF,15522.20,15523.03
FAN,15523.03,15524.99
SIL,15524.99,15525.79
FAN,15525.79,15527.77
FAF,15527.77,15528.37
FAN,15528.37,15529.59
NOF,15529.59,15531.18
SIL,15531.18,15532.81
FAF,15532.81,15533.61
SIL,15533.61,15534.44
NOF,15534.44,15537.07
FAN,15537.07,15539.34
SIL,15539.34,15540.14
FAN,15540.14,15541.96
SIL,15541.96,15542.76
FAN,15542.76,15544.16
SIL,15544.16,15544.96
FAN,15544.96,15545.96
SIL,15545.96,15547.32
FAN,15547.32,15551.54
SIL,15551.54,15552.41
FAN,15552.41,15554.83
FAF,15554.83,15555.63
FAN,15555.63,15557.87
NOF,15557.87,15558.79
OLN,15558.79,15559.59
SIL,15559.59,15560.84
NOF,15560.84,15561.79
OLF,15561.79,15562.59
NOF,15562.59,15563.40
OLF,15563.40,15564.56
SIL,15564.56,15565.60
OLF,15565.60,15566.40
SIL,15566.40,15567.53
NOF,15567.53,15568.33
SIL,15568.33,15569.22
FAN,15569.22,15570.88
OLN,15570.88,15571.79
NOF,15571.79,15573.47
FAN,15573.47,15574.84
NOF,15574.84,15575.66
SIL,15575.66,15580.13
FAN,15580.13,15581.65
SIL,15581.65,15585.00
FAN,15585.00,15586.13
NOF,15586.13,15588.96
SIL,15588.96,15590.54
NOF,15590.54,15591.46
FAN,15591.46,15592.26
SIL,15592.26,15594.83
NOF,15594.83,15596.03
SIL,15596.03,15596.86
NOF,15596.86,15599.16
SIL,15599.16,15599.99
NOF,15599.99,15601.10
SIL,15601.10,15601.94
NOF,15601.94,15602.90
FAN,15602.90,15603.90
SIL,15603.90,15605.78
FAN,15605.78,15607.08
NOF,15607.08,15608.19
OLN,15608.19,15609.63
NOF,15609.63,15610.43
OLN,15610.43,15611.70
FAN,15611.70,15613.04
OLF,15613.04,15613.91
FAN,15613.91,15614.92
NOF,15614.92,15616.23
FAN,15616.23,15617.78
SIL,15617.78,15619.79
FAN,15619.79,15621.20
OLF,15621.20,15622.05
SIL,15622.05,15622.87
FAN,15622.87,15623.88
OLF,15623.88,15624.69
FAN,15624.69,15625.87
OLF,15625.87,15628.30
FAF,15628.30,15630.05
