segtype,startsec,endsec
CHNNSP,14099.86,14102.55
SIL,14102.55,14103.55
CHNNSP,14103.55,14105.36
SIL,14105.36,14106.16
CXN,14106.16,14106.96
SIL,14106.96,14108.21
FAN,14108.21,14109.27
SIL,14109.27,14110.89
SIL,14110.89,14111.89
SIL,14111.89,14112.70
TVF,14112.70,14113.50
CXN,14113.50,14114.14
SIL,14114.14,14115.01
TVF,14115.01,14116.08
SIL,14116.08,14117.31
TVN,14117.31,14118.31
SIL,14118.31,14119.63
TVF,14119.63,14120.67
SIL,14120.67,14123.51
SIL,14123.51,14124.58
NOF,14124.58,14125.40
OLN,14125.40,14126.81
CXN,14126.81,14127.78
OLF,14127.78,14128.59
SIL,14128.59,14129.45
OLN,14129.45,14130.25
SIL,14130.25,14131.36
TVN,14131.36,14132.20
SIL,14132.20,14134.66
SIL,14134.66,14135.46
SIL,14135.46,14136.50
SIL,14136.50,14137.70
SIL,14137.70,14139.08
TVN,14139.08,14139.88
SIL,14139.88,14147.35
SIL,14147.35,14148.34
TVN,14148.34,14150.64
SIL,14150.64,14152.80
SIL,14152.80,14153.80
SIL,14153.80,14155.55
SIL,14155.55,14156.55
SIL,14156.55,14158.43
SIL,14158.43,14160.58
SIL,14160.58,14161.93
SIL,14161.93,14165.70
SIL,14165.70,14166.56
SIL,14166.56,14167.78
SIL,14167.78,14168.59
SIL,14168.59,14171.51
SIL,14171.51,14172.31
SIL,14172.31,14174.01
SIL,14174.01,14175.95
SIL,14175.95,14181.65
SIL,14181.65,14182.45
SIL,14182.45,14184.24
SIL,14184.24,14185.04
SIL,14185.04,14187.80
SIL,14187.80,14188.61
SIL,14188.61,14190.63
SIL,14190.63,14191.69
TVN,14191.69,14192.75
SIL,14192.75,14196.75
SIL,14196.75,14197.88
SIL,14197.88,14203.95
SIL,14203.95,14204.75
SIL,14204.75,14208.23
SIL,14208.23,14209.03
TVN,14209.03,14209.63
SIL,14209.63,14211.15
TVN,14211.15,14212.01
SIL,14212.01,14212.81
SIL,14212.81,14216.62
TVN,14216.62,14218.64
SIL,14218.64,14219.59
SIL,14219.59,14224.77
SIL,14224.77,14225.80
SIL,14225.80,14227.47
SIL,14227.47,14228.29
SIL,14228.29,14231.22
SIL,14231.22,14232.03
SIL,14232.03,14233.10
SIL,14233.10,14235.39
SIL,14235.39,14236.47
TVN,14236.47,14237.48
SIL,14237.48,14238.48
TVN,14238.48,14239.28
SIL,14239.28,14240.08
SIL,14240.08,14240.88
SIL,14240.88,14243.90
SIL,14243.90,14244.70
SIL,14244.70,14245.74
SIL,14245.74,14246.86
TVN,14246.86,14247.70
SIL,14247.70,14251.65
TVN,14251.65,14252.45
SIL,14252.45,14253.37
TVN,14253.37,14254.34
SIL,14254.34,14256.84
SIL,14256.84,14258.89
SIL,14258.89,14259.69
TVN,14259.69,14260.49
SIL,14260.49,14262.36
TVN,14262.36,14263.92
SIL,14263.92,14264.73
TVN,14264.73,14265.53
SIL,14265.53,14266.33
TVN,14266.33,14267.15
SIL,14267.15,14268.42
SIL,14268.42,14269.57
TVN,14269.57,14270.39
TVN,14270.39,14271.00
TVN,14271.00,14272.08
SIL,14272.08,14273.46
TVN,14273.46,14275.97
SIL,14275.97,14276.97
SIL,14276.97,14277.77
SIL,14277.77,14279.28
TVN,14279.28,14281.00
SIL,14281.00,14281.82
SIL,14281.82,14282.62
SIL,14282.62,14283.84
SIL,14283.84,14285.36
SIL,14285.36,14286.36
SIL,14286.36,14287.38
SIL,14287.38,14288.18
SIL,14288.18,14289.18
SIL,14289.18,14289.98
TVN,14289.98,14290.78
SIL,14290.78,14291.79
SIL,14291.79,14293.18
TVN,14293.18,14294.98
SIL,14294.98,14295.78
TVN,14295.78,14296.86
SIL,14296.86,14298.37
SIL,14298.37,14299.21
SIL,14299.21,14300.01
TVN,14300.01,14301.43
SIL,14301.43,14302.59
SIL,14302.59,14303.58
TVN,14303.58,14304.94
SIL,14304.94,14306.14
TVN,14306.14,14307.59
SIL,14307.59,14308.75
SIL,14308.75,14310.63
SIL,14310.63,14311.63
SIL,14311.63,14312.60
SIL,14312.60,14313.60
TVN,14313.60,14314.40
SIL,14314.40,14316.86
SIL,14316.86,14317.95
SIL,14317.95,14318.96
SIL,14318.96,14319.82
SIL,14319.82,14320.73
SIL,14320.73,14322.50
SIL,14322.50,14323.32
SIL,14323.32,14324.75
SIL,14324.75,14325.55
SIL,14325.55,14326.35
SIL,14326.35,14327.15
TVN,14327.15,14327.95
SIL,14327.95,14328.76
SIL,14328.76,14329.96
SIL,14329.96,14333.07
SIL,14333.07,14334.53
SIL,14334.53,14337.59
SIL,14337.59,14338.43
SIL,14338.43,14339.85
TVN,14339.85,14342.93
TVN,14342.93,14344.73
TVN,14344.73,14345.77
SIL,14345.77,14346.59
SIL,14346.59,14347.45
SIL,14347.45,14348.62
TVN,14348.62,14350.17
SIL,14350.17,14351.21
SIL,14351.21,14352.21
SIL,14352.21,14353.01
SIL,14353.01,14354.41
SIL,14354.41,14355.35
SIL,14355.35,14356.52
SIL,14356.52,14357.57
SIL,14357.57,14358.97
SIL,14358.97,14360.53
SIL,14360.53,14361.48
SIL,14361.48,14362.52
SIL,14362.52,14363.49
SIL,14363.49,14364.30
SIL,14364.30,14366.40
TVN,14366.40,14367.40
SIL,14367.40,14368.56
SIL,14368.56,14369.62
SIL,14369.62,14372.34
SIL,14372.34,14373.57
SIL,14373.57,14375.80
TVN,14375.80,14376.85
SIL,14376.85,14377.85
SIL,14377.85,14379.39
SIL,14379.39,14380.83
SIL,14380.83,14381.63
TVN,14381.63,14382.44
SIL,14382.44,14383.85
SIL,14383.85,14385.25
SIL,14385.25,14386.11
TVN,14386.11,14387.09
TVN,14387.09,14388.10
TVN,14388.10,14389.02
SIL,14389.02,14390.05
TVN,14390.05,14390.85
SIL,14390.85,14391.87
SIL,14391.87,14392.68
SIL,14392.68,14394.72
SIL,14394.72,14395.80
TVN,14395.80,14396.86
SIL,14396.86,14397.89
SIL,14397.89,14398.99
SIL,14398.99,14400.38
TVN,14400.38,14401.18
SIL,14401.18,14402.19
SIL,14402.19,14403.08
SIL,14403.08,14404.13
SIL,14404.13,14405.61
TVN,14405.61,14407.69
SIL,14407.69,14409.77
TVN,14409.77,14410.57
SIL,14410.57,14411.57
TVN,14411.57,14413.27
SIL,14413.27,14415.54
SIL,14415.54,14416.59
TVN,14416.59,14417.41
SIL,14417.41,14419.19
SIL,14419.19,14423.23
SIL,14423.23,14425.16
SIL,14425.16,14426.59
TVN,14426.59,14427.92
SIL,14427.92,14428.72
SIL,14428.72,14431.53
SIL,14431.53,14432.65
TVN,14432.65,14433.63
SIL,14433.63,14437.02
TVN,14437.02,14439.55
SIL,14439.55,14440.86
TVN,14440.86,14442.15
SIL,14442.15,14443.44
TVN,14443.44,14444.56
SIL,14444.56,14445.92
SIL,14445.92,14446.73
SIL,14446.73,14447.60
TVN,14447.60,14448.81
SIL,14448.81,14454.56
SIL,14454.56,14495.63
SIL,14495.63,14496.55
SIL,14496.55,14510.74
SIL,14510.74,14511.86
SIL,14511.86,14533.00
SIL,14533.00,14533.98
SIL,14533.98,14543.77
SIL,14543.77,14544.62
SIL,14544.62,14547.41
TVN,14547.41,14548.22
SIL,14548.22,14554.28
SIL,14554.28,14555.13
SIL,14555.13,14565.10
SIL,14565.10,14566.11
SIL,14566.11,14567.38
SIL,14567.38,14568.18
SIL,14568.18,14585.89
SIL,14585.89,14587.19
SIL,14587.19,14589.11
SIL,14589.11,14589.99
SIL,14589.99,14592.31
TVN,14592.31,14593.26
SIL,14593.26,14595.48
SIL,14595.48,14596.83
TVN,14596.83,14598.57
SIL,14598.57,14599.76
SIL,14599.76,14601.27
TVN,14601.27,14602.08
SIL,14602.08,14603.08
TVN,14603.08,14605.24
SIL,14605.24,14606.04
TVN,14606.04,14607.42
SIL,14607.42,14608.24
TVN,14608.24,14611.19
SIL,14611.19,14612.37
SIL,14612.37,14613.17
SIL,14613.17,14615.47
SIL,14615.47,14616.60
SIL,14616.60,14618.71
SIL,14618.71,14619.70
SIL,14619.70,14621.83
SIL,14621.83,14622.63
SIL,14622.63,14624.59
TVN,14624.59,14625.66
SIL,14625.66,14627.16
SIL,14627.16,14628.07
TVN,14628.07,14629.90
SIL,14629.90,14630.77
SIL,14630.77,14635.04
TVN,14635.04,14636.04
SIL,14636.04,14637.76
SIL,14637.76,14638.64
SIL,14638.64,14640.92
SIL,14640.92,14642.10
TVN,14642.10,14643.31
SIL,14643.31,14648.39
TVN,14648.39,14649.35
SIL,14649.35,14650.16
SIL,14650.16,14651.16
SIL,14651.16,14652.67
SIL,14652.67,14653.50
SIL,14653.50,14654.30
SIL,14654.30,14655.44
SIL,14655.44,14657.51
SIL,14657.51,14658.75
SIL,14658.75,14659.73
SIL,14659.73,14660.55
SIL,14660.55,14662.29
SIL,14662.29,14663.72
SIL,14663.72,14667.84
SIL,14667.84,14669.02
SIL,14669.02,14670.26
SIL,14670.26,14674.82
SIL,14674.82,14680.43
TVN,14680.43,14681.98
SIL,14681.98,14684.31
SIL,14684.31,14685.22
TVN,14685.22,14686.72
SIL,14686.72,14687.52
TVN,14687.52,14688.32
TVN,14688.32,14689.32
TVN,14689.32,14691.33
TVN,14691.33,14692.21
TVN,14692.21,14694.94
TVN,14694.94,14698.21
TVN,14698.21,14699.59
TVN,14699.59,14701.29
SIL,14701.29,14702.29
TVN,14702.29,14703.58
TVN,14703.58,14704.66
TVN,14704.66,14707.52
TVN,14707.52,14708.54
TVN,14708.54,14710.70
SIL,14710.70,14711.51
TVN,14711.51,14712.31
SIL,14712.31,14713.31
SIL,14713.31,14714.11
SIL,14714.11,14726.46
SIL,14726.46,14727.26
SIL,14727.26,14736.81
SIL,14736.81,14746.56
TVN,14746.56,14747.62
TVN,14747.62,14749.68
SIL,14749.68,14751.03
TVN,14751.03,14752.08
TVN,14752.08,14758.32
SIL,14758.32,14759.12
TVN,14759.12,14760.13
SIL,14760.13,14760.99
TVN,14760.99,14768.60
TVN,14768.60,14769.50
TVN,14769.50,14770.99
SIL,14770.99,14771.91
SIL,14771.91,14774.90
TVN,14774.90,14775.70
TVN,14775.70,14782.24
TVN,14782.24,14783.07
TVN,14783.07,14784.42
SIL,14784.42,14785.22
TVN,14785.22,14786.47
SIL,14786.47,14787.27
TVN,14787.27,14800.99
SIL,14800.99,14802.44
SIL,14802.44,14803.49
SIL,14803.49,14804.99
SIL,14804.99,14806.71
SIL,14806.71,14807.51
SIL,14807.51,14808.59
SIL,14808.59,14809.39
SIL,14809.39,14813.38
SIL,14813.38,14815.13
SIL,14815.13,14816.19
SIL,14816.19,14816.99
SIL,14816.99,14819.77
SIL,14819.77,14820.58
SIL,14820.58,14823.19
SIL,14823.19,14823.99
SIL,14823.99,14825.02
SIL,14825.02,14826.51
SIL,14826.51,14828.06
SIL,14828.06,14829.08
SIL,14829.08,14830.08
TVN,14830.08,14830.89
SIL,14830.89,14832.56
SIL,14832.56,14833.37
SIL,14833.37,14835.17
SIL,14835.17,14836.67
SIL,14836.67,14837.70
SIL,14837.70,14838.53
SIL,14838.53,14851.40
SIL,14851.40,14853.27
SIL,14853.27,14857.56
SIL,14857.56,14858.43
SIL,14858.43,14860.50
TVN,14860.50,14861.43
SIL,14861.43,14862.39
SIL,14862.39,14866.76
SIL,14866.76,14868.38
SIL,14868.38,14869.38
SIL,14869.38,14870.24
SIL,14870.24,14879.56
SIL,14879.56,14880.68
TVN,14880.68,14881.48
SIL,14881.48,14882.28
SIL,14882.28,14883.32
SIL,14883.32,14886.63
SIL,14886.63,14888.39
SIL,14888.39,14889.24
SIL,14889.24,14890.10
SIL,14890.10,14892.92
SIL,14892.92,14894.32
SIL,14894.32,14896.81
SIL,14896.81,14898.52
SIL,14898.52,14902.57
SIL,14902.57,14903.60
SIL,14903.60,14906.93
SIL,14906.93,14908.61
SIL,14908.61,14909.61
SIL,14909.61,14911.08
SIL,14911.08,14913.72
TVN,14913.72,14915.19
SIL,14915.19,14916.19
SIL,14916.19,14917.00
SIL,14917.00,14918.65
SIL,14918.65,14920.30
SIL,14920.30,14921.32
SIL,14921.32,14922.74
SIL,14922.74,14924.59
SIL,14924.59,14925.94
SIL,14925.94,14926.74
SIL,14926.74,14928.40
SIL,14928.40,14930.34
SIL,14930.34,14931.34
SIL,14931.34,14932.89
SIL,14932.89,14933.89
SIL,14933.89,14934.70
SIL,14934.70,14936.22
SIL,14936.22,14937.56
TVN,14937.56,14939.02
SIL,14939.02,14940.11
SIL,14940.11,14941.57
SIL,14941.57,14942.37
SIL,14942.37,14944.85
SIL,14944.85,14945.65
SIL,14945.65,14948.39
SIL,14948.39,14949.37
SIL,14949.37,14956.14
SIL,14956.14,14956.97
SIL,14956.97,14961.21
SIL,14961.21,14962.02
SIL,14962.02,14963.05
SIL,14963.05,14964.54
SIL,14964.54,14965.54
SIL,14965.54,14966.34
SIL,14966.34,14967.76
SIL,14967.76,14969.31
SIL,14969.31,14970.60
SIL,14970.60,14972.07
SIL,14972.07,14973.11
SIL,14973.11,14974.45
TVN,14974.45,14975.55
SIL,14975.55,14978.52
TVF,14978.52,14979.33
TVN,14979.33,14979.93
TVF,14979.93,14980.99
SIL,14980.99,14983.61
TVN,14983.61,14984.61
TVF,14984.61,14985.21
SIL,14985.21,14986.20
TVN,14986.20,14987.20
SIL,14987.20,14988.16
TVN,14988.16,14988.96
SIL,14988.96,14989.82
SIL,14989.82,14990.82
SIL,14990.82,14996.05
SIL,14996.05,14997.04
SIL,14997.04,14998.05
SIL,14998.05,14999.09
SIL,14999.09,15000.66
SIL,15000.66,15002.26
TVN,15002.26,15003.20
SIL,15003.20,15011.86
SIL,15011.86,15012.66
SIL,15012.66,15021.25
TVN,15021.25,15022.11
SIL,15022.11,15032.08
SIL,15032.08,15032.96
SIL,15032.96,15036.86
TVN,15036.86,15037.66
SIL,15037.66,15041.14
TVN,15041.14,15043.83
SIL,15043.83,15047.47
SIL,15047.47,15048.27
SIL,15048.27,15050.15
SIL,15050.15,15050.96
SIL,15050.96,15052.51
TVN,15052.51,15053.36
SIL,15053.36,15062.26
SIL,15062.26,15063.79
SIL,15063.79,15064.59
SIL,15064.59,15067.01
SIL,15067.01,15073.46
SIL,15073.46,15076.45
SIL,15076.45,15077.25
SIL,15077.25,15078.33
SIL,15078.33,15079.45
SIL,15079.45,15081.03
SIL,15081.03,15081.95
SIL,15081.95,15086.37
SIL,15086.37,15087.39
SIL,15087.39,15094.64
SIL,15094.64,15095.45
SIL,15095.45,15096.82
SIL,15096.82,15097.64
SIL,15097.64,15106.79
SIL,15106.79,15107.79
SIL,15107.79,15110.81
SIL,15110.81,15111.61
SIL,15111.61,15118.42
SIL,15118.42,15119.25
SIL,15119.25,15123.40
SIL,15123.40,15124.21
SIL,15124.21,15129.06
SIL,15129.06,15130.50
SIL,15130.50,15132.75
SIL,15132.75,15133.72
SIL,15133.72,15139.10
SIL,15139.10,15141.24
SIL,15141.24,15144.12
SIL,15144.12,15145.74
SIL,15145.74,15146.54
SIL,15146.54,15149.04
SIL,15149.04,15150.07
SIL,15150.07,15152.22
SIL,15152.22,15153.46
TVN,15153.46,15154.30
SIL,15154.30,15161.48
SIL,15161.48,15162.45
SIL,15162.45,15163.67
TVN,15163.67,15164.62
SIL,15164.62,15168.91
SIL,15168.91,15170.10
SIL,15170.10,15170.90
SIL,15170.90,15172.60
SIL,15172.60,15173.45
SIL,15173.45,15175.42
SIL,15175.42,15176.22
SIL,15176.22,15180.16
TVN,15180.16,15181.40
SIL,15181.40,15183.62
SIL,15183.62,15184.54
SIL,15184.54,15188.75
SIL,15188.75,15189.55
SIL,15189.55,15191.64
SIL,15191.64,15192.53
SIL,15192.53,15194.15
SIL,15194.15,15195.65
SIL,15195.65,15198.28
SIL,15198.28,15199.08
SIL,15199.08,15201.67
SIL,15201.67,15202.55
SIL,15202.55,15204.88
SIL,15204.88,15206.11
SIL,15206.11,15208.28
SIL,15208.28,15209.14
SIL,15209.14,15210.66
SIL,15210.66,15211.95
SIL,15211.95,15213.33
SIL,15213.33,15214.13
SIL,15214.13,15215.13
SIL,15215.13,15216.71
SIL,15216.71,15218.12
SIL,15218.12,15218.92
TVN,15218.92,15220.06
SIL,15220.06,15221.70
SIL,15221.70,15226.34
SIL,15226.34,15227.26
SIL,15227.26,15228.50
SIL,15228.50,15229.63
SIL,15229.63,15231.94
TVN,15231.94,15232.97
SIL,15232.97,15237.95
SIL,15237.95,15238.91
SIL,15238.91,15241.50
TVN,15241.50,15242.30
SIL,15242.30,15248.10
SIL,15248.10,15249.28
SIL,15249.28,15251.91
SIL,15251.91,15252.71
TVN,15252.71,15253.97
SIL,15253.97,15257.23
SIL,15257.23,15258.09
SIL,15258.09,15259.09
SIL,15259.09,15261.58
SIL,15261.58,15264.03
TVN,15264.03,15264.99
SIL,15264.99,15266.49
SIL,15266.49,15268.05
SIL,15268.05,15268.99
SIL,15268.99,15269.83
SIL,15269.83,15271.54
SIL,15271.54,15272.54
TVN,15272.54,15273.54
SIL,15273.54,15274.54
TVN,15274.54,15275.41
SIL,15275.41,15277.71
SIL,15277.71,15278.51
SIL,15278.51,15279.34
SIL,15279.34,15280.32
SIL,15280.32,15281.40
SIL,15281.40,15282.82
SIL,15282.82,15283.81
SIL,15283.81,15291.26
SIL,15291.26,15302.15
SIL,15302.15,15303.52
TVN,15303.52,15307.63
SIL,15307.63,15308.43
TVN,15308.43,15310.34
TVN,15310.34,15311.18
SIL,15311.18,15312.18
TVN,15312.18,15314.17
SIL,15314.17,15317.38
TVN,15317.38,15318.66
SIL,15318.66,15322.39
SIL,15322.39,15323.19
SIL,15323.19,15324.25
SIL,15324.25,15325.79
SIL,15325.79,15341.85
TVN,15341.85,15342.65
SIL,15342.65,15343.66
SIL,15343.66,15344.83
SIL,15344.83,15347.15
SIL,15347.15,15348.35
SIL,15348.35,15350.34
SIL,15350.34,15351.85
SIL,15351.85,15352.88
SIL,15352.88,15354.67
SIL,15354.67,15356.82
SIL,15356.82,15357.84
TVN,15357.84,15359.56
SIL,15359.56,15360.79
SIL,15360.79,15361.87
SIL,15361.87,15363.48
TVN,15363.48,15365.81
SIL,15365.81,15367.18
SIL,15367.18,15368.02
SIL,15368.02,15370.84
SIL,15370.84,15372.66
SIL,15372.66,15373.58
SIL,15373.58,15374.93
TVN,15374.93,15375.93
SIL,15375.93,15376.77
SIL,15376.77,15377.90
TVN,15377.90,15381.06
TVN,15381.06,15382.30
SIL,15382.30,15383.11
TVN,15383.11,15385.36
TVN,15385.36,15386.40
SIL,15386.40,15387.53
TVN,15387.53,15388.49
SIL,15388.49,15390.46
TVN,15390.46,15391.44
TVN,15391.44,15392.74
SIL,15392.74,15393.71
TVN,15393.71,15396.43
TVN,15396.43,15398.70
TVN,15398.70,15399.70
TVN,15399.70,15401.79
SIL,15401.79,15402.63
TVN,15402.63,15403.47
TVN,15403.47,15404.27
TVN,15404.27,15406.53
TVN,15406.53,15407.43
SIL,15407.43,15408.24
TVN,15408.24,15409.31
TVN,15409.31,15410.23
TVN,15410.23,15411.64
TVN,15411.64,15412.38
TVF,15412.38,15413.32
SIL,15413.32,15416.68
TVF,15416.68,15417.69
SIL,15417.69,15418.52
TVN,15418.52,15419.13
TVN,15419.13,15420.70
TVN,15420.70,15421.72
SIL,15421.72,15422.52
TVN,15422.52,15423.52
TVN,15423.52,15424.39
TVN,15424.39,15425.99
TVN,15425.99,15426.84
SIL,15426.84,15428.34
TVN,15428.34,15429.34
TVN,15429.34,15430.25
SIL,15430.25,15432.59
SIL,15432.59,15434.35
TVN,15434.35,15442.14
TVN,15442.14,15443.26
SIL,15443.26,15444.97
TVN,15444.97,15447.18
SIL,15447.18,15447.98
SIL,15447.98,15448.87
SIL,15448.87,15449.85
SIL,15449.85,15450.69
SIL,15450.69,15452.09
SIL,15452.09,15453.84
SIL,15453.84,15455.02
SIL,15455.02,15456.02
TVN,15456.02,15456.87
SIL,15456.87,15459.01
TVN,15459.01,15459.88
TVN,15459.88,15464.04
TVN,15464.04,15466.52
SIL,15466.52,15467.32
SIL,15467.32,15468.34
TVN,15468.34,15470.95
SIL,15470.95,15471.75
TVN,15471.75,15472.67
SIL,15472.67,15474.08
SIL,15474.08,15474.98
TVN,15474.98,15477.15
TVN,15477.15,15479.42
TVN,15479.42,15480.51
SIL,15480.51,15481.78
TVN,15481.78,15482.59
SIL,15482.59,15484.29
TVN,15484.29,15486.54
SIL,15486.54,15487.63
TVN,15487.63,15488.58
SIL,15488.58,15490.34
TVN,15490.34,15492.59
TVN,15492.59,15493.87
SIL,15493.87,15608.36
SIL,15608.36,15611.59
SIL,15611.59,15612.59
SIL,15612.59,15619.32
SIL,15619.32,15621.67
SIL,15621.67,15623.87
SIL,15623.87,15624.90
SIL,15624.90,15626.95
SIL,15626.95,15627.95
SIL,15627.95,15630.17
SIL,15630.17,15631.19
SIL,15631.19,15632.18
SIL,15632.18,15633.02
SIL,15633.02,15634.02
SIL,15634.02,15635.03
SIL,15635.03,15637.35
SIL,15637.35,15639.58
SIL,15639.58,15640.39
SIL,15640.39,15644.64
SIL,15644.64,15646.12
SIL,15646.12,15651.54
SIL,15651.54,15653.53
SIL,15653.53,15655.50
SIL,15655.50,15657.06
SIL,15657.06,15658.64
SIL,15658.64,15659.45
SIL,15659.45,15660.53
SIL,15660.53,15662.19
SIL,15662.19,15663.21
SIL,15663.21,15664.77
SIL,15664.77,15667.87
SIL,15667.87,15674.62
SIL,15674.62,15676.01
SIL,15676.01,15683.80
SIL,15683.80,15684.81
SIL,15684.81,15689.13
TVN,15689.13,15690.06
SIL,15690.06,15694.06
TVN,15694.06,15694.88
SIL,15694.88,15697.12
TVN,15697.12,15698.14
SIL,15698.14,15705.19
SIL,15705.19,15705.99
SIL,15705.99,15717.09
SIL,15717.09,15717.89
SIL,15717.89,15720.31
TVN,15720.31,15721.14
SIL,15721.14,15723.24
SIL,15723.24,15724.24
SIL,15724.24,15727.56
TVN,15727.56,15728.37
SIL,15728.37,15730.81
SIL,15730.81,15737.12
SIL,15737.12,15738.27
SIL,15738.27,15739.41
SIL,15739.41,15746.96
SIL,15746.96,15747.80
SIL,15747.80,15748.81
SIL,15748.81,15749.61
SIL,15749.61,15750.82
SIL,15750.82,15751.66
SIL,15751.66,15753.35
SIL,15753.35,15754.29
TVN,15754.29,15755.32
TVN,15755.32,15756.13
TVN,15756.13,15758.78
SIL,15758.78,15759.58
SIL,15759.58,15760.47
TVN,15760.47,15762.18
SIL,15762.18,15763.03
SIL,15763.03,15763.83
SIL,15763.83,15764.63
SIL,15764.63,15766.68
SIL,15766.68,15767.53
SIL,15767.53,15769.09
SIL,15769.09,15769.89
SIL,15769.89,15771.42
TVN,15771.42,15773.37
SIL,15773.37,15774.38
SIL,15774.38,15775.40
TVN,15775.40,15776.20
SIL,15776.20,15778.32
SIL,15778.32,15779.82
SIL,15779.82,15781.09
SIL,15781.09,15781.99
SIL,15781.99,15784.60
SIL,15784.60,15785.48
SIL,15785.48,15786.85
SIL,15786.85,15787.70
SIL,15787.70,15788.70
SIL,15788.70,15789.55
SIL,15789.55,15793.93
SIL,15793.93,15794.82
SIL,15794.82,15796.96
SIL,15796.96,15797.96
SIL,15797.96,15800.31
SIL,15800.31,15802.11
SIL,15802.11,15806.76
SIL,15806.76,15807.86
SIL,15807.86,15810.09
SIL,15810.09,15810.89
SIL,15810.89,15821.65
SIL,15821.65,15822.45
SIL,15822.45,15823.46
SIL,15823.46,15824.52
SIL,15824.52,15826.59
TVN,15826.59,15827.19
SIL,15827.19,15829.36
SIL,15829.36,15830.17
SIL,15830.17,15833.31
TVN,15833.31,15834.19
SIL,15834.19,15845.41
TVN,15845.41,15846.41
SIL,15846.41,15850.32
TVN,15850.32,15851.12
SIL,15851.12,15854.64
SIL,15854.64,15856.51
SIL,15856.51,15857.54
SIL,15857.54,15858.45
TVN,15858.45,15859.49
SIL,15859.49,15860.56
SIL,15860.56,15861.66
TVN,15861.66,15862.46
SIL,15862.46,15864.81
SIL,15864.81,15865.68
TVN,15865.68,15866.71
SIL,15866.71,15867.61
SIL,15867.61,15868.64
TVN,15868.64,15869.70
SIL,15869.70,15873.06
TVN,15873.06,15874.34
SIL,15874.34,15875.14
SIL,15875.14,15876.75
SIL,15876.75,15877.55
SIL,15877.55,15878.35
TVN,15878.35,15879.15
SIL,15879.15,15883.27
TVN,15883.27,15884.08
SIL,15884.08,15887.33
SIL,15887.33,15888.45
TVF,15888.45,15889.63
SIL,15889.63,15890.99
SIL,15890.99,15892.54
SIL,15892.54,15893.51
SIL,15893.51,15894.82
SIL,15894.82,15895.63
SIL,15895.63,15896.80
TVN,15896.80,15897.67
TVN,15897.67,15898.68
SIL,15898.68,15900.34
SIL,15900.34,15904.05
TVN,15904.05,15905.56
SIL,15905.56,15906.82
SIL,15906.82,15907.83
SIL,15907.83,15909.25
SIL,15909.25,15910.25
SIL,15910.25,15911.19
SIL,15911.19,15913.24
SIL,15913.24,15914.04
SIL,15914.04,15916.01
SIL,15916.01,15917.37
SIL,15917.37,15918.50
SIL,15918.50,15919.30
SIL,15919.30,15920.70
SIL,15920.70,15922.05
SIL,15922.05,15928.17
SIL,15928.17,15929.38
SIL,15929.38,15930.38
SIL,15930.38,15931.58
SIL,15931.58,15933.85
SIL,15933.85,15934.80
SIL,15934.80,15936.27
SIL,15936.27,15937.07
SIL,15937.07,15938.08
TVN,15938.08,15939.43
SIL,15939.43,15940.26
SIL,15940.26,15941.27
SIL,15941.27,15942.17
TVN,15942.17,15942.99
SIL,15942.99,15943.88
SIL,15943.88,15949.11
SIL,15949.11,15956.16
SIL,15956.16,15957.71
SIL,15957.71,15965.61
SIL,15965.61,15974.46
SIL,15974.46,15983.70
SIL,15983.70,15984.75
SIL,15984.75,15986.55
SIL,15986.55,15987.71
SIL,15987.71,15988.72
SIL,15988.72,15989.64
SIL,15989.64,15992.94
SIL,15992.94,15993.74
SIL,15993.74,15997.87
SIL,15997.87,15998.67
SIL,15998.67,16001.26
SIL,16001.26,16003.03
SIL,16003.03,16004.11
SIL,16004.11,16004.91
SIL,16004.91,16006.81
SIL,16006.81,16007.81
SIL,16007.81,16009.63
SIL,16009.63,16010.45
SIL,16010.45,16011.50
SIL,16011.50,16012.85
SIL,16012.85,16022.39
SIL,16022.39,16023.19
SIL,16023.19,16027.03
SIL,16027.03,16027.83
SIL,16027.83,16031.49
SIL,16031.49,16032.91
SIL,16032.91,16036.65
SIL,16036.65,16038.66
SIL,16038.66,16039.46
SIL,16039.46,16046.90
SIL,16046.90,16047.70
SIL,16047.70,16053.64
SIL,16053.64,16054.78
SIL,16054.78,16057.76
SIL,16057.76,16058.75
SIL,16058.75,16065.12
SIL,16065.12,16066.42
SIL,16066.42,16069.03
SIL,16069.03,16070.03
SIL,16070.03,16071.23
SIL,16071.23,16072.23
SIL,16072.23,16075.36
SIL,16075.36,16076.20
SIL,16076.20,16078.50
SIL,16078.50,16079.42
SIL,16079.42,16080.57
SIL,16080.57,16088.09
SIL,16088.09,16089.83
SIL,16089.83,16090.72
SIL,16090.72,16092.33
SIL,16092.33,16093.33
SIL,16093.33,16094.93
SIL,16094.93,16095.73
SIL,16095.73,16099.24
SIL,16099.24,16100.40
SIL,16100.40,16102.89
SIL,16102.89,16106.38
SIL,16106.38,16107.19
TVN,16107.19,16107.99
SIL,16107.99,16109.67
SIL,16109.67,16112.41
SIL,16112.41,16113.36
SIL,16113.36,16114.36
TVN,16114.36,16115.66
SIL,16115.66,16116.90
SIL,16116.90,16118.78
SIL,16118.78,16121.30
SIL,16121.30,16124.00
SIL,16124.00,16127.73
TVN,16127.73,16128.62
SIL,16128.62,16136.07
TVN,16136.07,16136.87
SIL,16136.87,16139.42
