segtype,startsec,endsec
FAF,3199.90,3200.90
NOF,3200.90,3201.79
OLN,3201.79,3202.86
NOF,3202.86,3204.07
OLN,3204.07,3206.22
NOF,3206.22,3208.92
OLN,3208.92,3209.86
NOF,3209.86,3212.02
OLN,3212.02,3213.12
NOF,3213.12,3214.56
SIL,3214.56,3216.38
SIL,3216.38,3218.01
NOF,3218.01,3218.81
TVF,3218.81,3219.81
OLN,3219.81,3220.66
NOF,3220.66,3222.07
OLN,3222.07,3222.87
NOF,3222.87,3227.27
OLN,3227.27,3228.89
SIL,3228.89,3229.69
CXF,3229.69,3231.32
SIL,3231.32,3232.33
CXN,3232.33,3233.13
SIL,3233.13,3234.54
CXN,3234.54,3235.14
SIL,3235.14,3236.21
NOF,3236.21,3237.51
SIL,3237.51,3238.31
OLF,3238.31,3240.23
SIL,3240.23,3241.41
NOF,3241.41,3243.97
SIL,3243.97,3244.89
OLN,3244.89,3245.80
SIL,3245.80,3246.82
NOF,3246.82,3247.86
SIL,3247.86,3248.66
NOF,3248.66,3251.17
SIL,3251.17,3251.98
CXN,3251.98,3252.79
TVF,3252.79,3257.13
SIL,3257.13,3258.66
SIL,3258.66,3259.66
SIL,3259.66,3260.46
TVF,3260.46,3261.46
SIL,3261.46,3263.76
NOF,3263.76,3265.35
OLN,3265.35,3266.20
NOF,3266.20,3267.62
OLF,3267.62,3268.42
NOF,3268.42,3270.11
OLN,3270.11,3271.87
SIL,3271.87,3272.76
NOF,3272.76,3273.56
OLN,3273.56,3274.42
OLF,3274.42,3278.71
CHNSP,3278.71,3279.31
OLN,3279.31,3280.80
NOF,3280.80,3282.20
SIL,3282.20,3283.07
FAN,3283.07,3284.07
TVF,3284.07,3285.07
CHNNSP,3285.07,3285.99
OLF,3285.99,3286.79
CXN,3286.79,3287.48
OLN,3287.48,3289.11
CHNSP,3289.11,3289.76
NOF,3289.76,3291.59
CHNSP,3291.59,3292.94
OLF,3292.94,3293.74
NOF,3293.74,3294.68
CHNSP,3294.68,3295.52
OLF,3295.52,3296.33
SIL,3296.33,3297.24
NOF,3297.24,3299.85
CHF,3299.85,3300.60
NOF,3300.60,3302.82
CHNSP,3302.82,3303.69
NOF,3303.69,3304.69
SIL,3304.69,3305.65
NOF,3305.65,3308.06
OLF,3308.06,3309.04
NOF,3309.04,3310.44
OLN,3310.44,3311.61
NON,3311.61,3312.44
OLN,3312.44,3313.39
NOF,3313.39,3320.22
SIL,3320.22,3321.34
SIL,3321.34,3323.66
SIL,3323.66,3327.03
NON,3327.03,3328.00
SIL,3328.00,3328.83
NOF,3328.83,3329.64
SIL,3329.64,3330.44
NOF,3330.44,3332.10
OLN,3332.10,3333.25
CXN,3333.25,3334.05
SIL,3334.05,3335.12
TVF,3335.12,3336.17
SIL,3336.17,3337.66
FAN,3337.66,3338.29
TVF,3338.29,3339.29
FAN,3339.29,3339.89
NOF,3339.89,3342.48
SIL,3342.48,3343.28
NOF,3343.28,3344.22
OLN,3344.22,3345.33
SIL,3345.33,3346.53
NOF,3346.53,3348.89
SIL,3348.89,3351.12
SIL,3351.12,3352.76
SIL,3352.76,3354.05
NOF,3354.05,3354.87
SIL,3354.87,3355.94
TVF,3355.94,3357.13
OLF,3357.13,3357.93
CXN,3357.93,3358.87
OLN,3358.87,3359.90
CXN,3359.90,3360.70
OLN,3360.70,3361.83
CXN,3361.83,3362.63
FAN,3362.63,3363.63
CXN,3363.63,3364.43
OLN,3364.43,3365.76
CXN,3365.76,3366.93
FAN,3366.93,3368.31
OLN,3368.31,3369.45
FAN,3369.45,3370.70
CXN,3370.70,3373.15
NOF,3373.15,3374.82
CXN,3374.82,3376.25
CXN,3376.25,3378.35
NON,3378.35,3379.26
FAN,3379.26,3380.26
NOF,3380.26,3381.08
CXN,3381.08,3381.88
CXN,3381.88,3382.88
CHNNSP,3382.88,3383.48
OLN,3383.48,3384.28
FAN,3384.28,3385.73
CXN,3385.73,3386.62
NOF,3386.62,3387.46
CXN,3387.46,3390.30
OLN,3390.30,3391.10
FAN,3391.10,3393.03
OLN,3393.03,3394.71
CXN,3394.71,3395.51
FAN,3395.51,3396.54
OLN,3396.54,3397.40
FAN,3397.40,3398.61
OLN,3398.61,3399.78
CXN,3399.78,3400.69
NOF,3400.69,3402.04
OLF,3402.04,3403.43
CXN,3403.43,3408.07
FAN,3408.07,3411.85
MAN,3411.85,3413.46
TVF,3413.46,3414.60
FAN,3414.60,3415.61
TVF,3415.61,3416.87
CXN,3416.87,3417.74
FAF,3417.74,3419.26
SIL,3419.26,3420.11
FAN,3420.11,3421.51
CXN,3421.51,3422.31
FAN,3422.31,3423.50
OLN,3423.50,3424.30
FAN,3424.30,3427.31
NOF,3427.31,3428.17
FAN,3428.17,3429.72
SIL,3429.72,3430.52
TVF,3430.52,3432.77
SIL,3432.77,3433.57
FAN,3433.57,3436.43
SIL,3436.43,3437.23
FAN,3437.23,3439.53
OLN,3439.53,3440.33
CXN,3440.33,3441.68
CXN,3441.68,3442.68
CXN,3442.68,3444.21
OLN,3444.21,3445.90
FAN,3445.90,3447.10
OLN,3447.10,3447.90
CXN,3447.90,3449.00
TVF,3449.00,3449.80
FAN,3449.80,3451.17
FAF,3451.17,3452.17
CXN,3452.17,3453.23
CXF,3453.23,3454.24
CXN,3454.24,3455.08
FAN,3455.08,3456.10
CXF,3456.10,3456.90
CXN,3456.90,3457.90
SIL,3457.90,3458.70
FAN,3458.70,3462.14
SIL,3462.14,3462.94
FAN,3462.94,3465.65
CXN,3465.65,3467.16
OLN,3467.16,3468.13
CXN,3468.13,3470.72
FAN,3470.72,3471.75
CXN,3471.75,3472.40
FAN,3472.40,3475.39
CXF,3475.39,3476.24
FAN,3476.24,3477.96
NOF,3477.96,3479.85
FAF,3479.85,3481.17
NOF,3481.17,3481.98
FAN,3481.98,3483.50
NOF,3483.50,3485.55
FAN,3485.55,3486.89
CHF,3486.89,3487.49
FAN,3487.49,3489.51
CXN,3489.51,3491.61
FAN,3491.61,3492.99
CXN,3492.99,3493.95
FAN,3493.95,3497.87
NOF,3497.87,3498.68
FAF,3498.68,3499.68
NON,3499.68,3501.30
SIL,3501.30,3502.36
SIL,3502.36,3503.36
FAF,3503.36,3504.36
NON,3504.36,3505.18
FAN,3505.18,3506.19
OLN,3506.19,3507.01
CXN,3507.01,3507.89
FAN,3507.89,3508.89
CXN,3508.89,3510.66
OLN,3510.66,3512.19
FAF,3512.19,3512.96
NOF,3512.96,3514.69
FAN,3514.69,3515.71
FAN,3515.71,3516.73
TVF,3516.73,3519.62
FAN,3519.62,3520.62
SIL,3520.62,3521.62
CXN,3521.62,3522.22
FAN,3522.22,3523.90
SIL,3523.90,3524.90
CXN,3524.90,3526.29
CHNSP,3526.29,3526.94
FAN,3526.94,3529.90
OLN,3529.90,3530.70
FAN,3530.70,3531.70
NOF,3531.70,3532.54
FAN,3532.54,3533.15
FAN,3533.15,3535.47
TVF,3535.47,3536.86
FAN,3536.86,3538.42
OLF,3538.42,3540.15
SIL,3540.15,3541.00
FAN,3541.00,3543.33
NOF,3543.33,3544.57
OLN,3544.57,3545.60
FAN,3545.60,3546.91
FAF,3546.91,3548.34
OLF,3548.34,3549.15
FAN,3549.15,3549.81
OLF,3549.81,3551.37
FAF,3551.37,3552.37
OLF,3552.37,3553.65
NOF,3553.65,3554.47
CXN,3554.47,3555.27
FAN,3555.27,3556.37
SIL,3556.37,3557.17
FAN,3557.17,3557.87
SIL,3557.87,3558.67
FAN,3558.67,3559.83
SIL,3559.83,3560.95
NOF,3560.95,3561.75
SIL,3561.75,3562.55
OLF,3562.55,3563.38
FAN,3563.38,3564.86
NOF,3564.86,3566.34
FAN,3566.34,3567.34
NOF,3567.34,3568.35
FAF,3568.35,3569.35
NOF,3569.35,3570.16
FAN,3570.16,3572.01
OLF,3572.01,3572.81
TVF,3572.81,3574.39
FAF,3574.39,3576.76
OLN,3576.76,3577.56
FAF,3577.56,3578.56
CXN,3578.56,3579.36
FAN,3579.36,3581.65
SIL,3581.65,3583.52
NOF,3583.52,3584.64
SIL,3584.64,3585.60
MAF,3585.60,3586.60
SIL,3586.60,3587.51
FAN,3587.51,3588.65
TVF,3588.65,3590.07
FAN,3590.07,3591.18
CXN,3591.18,3592.04
TVN,3592.04,3593.04
CXN,3593.04,3595.66
FAN,3595.66,3596.73
CXN,3596.73,3597.54
FAF,3597.54,3598.66
SIL,3598.66,3599.66
FAN,3599.66,3601.32
TVF,3601.32,3602.95
CXN,3602.95,3603.85
FAN,3603.85,3606.28
CXN,3606.28,3607.29
CHNSP,3607.29,3607.92
FAN,3607.92,3610.22
SIL,3610.22,3611.35
FAN,3611.35,3613.69
MAF,3613.69,3614.29
FAN,3614.29,3616.30
FAF,3616.30,3617.36
SIL,3617.36,3618.66
TVN,3618.66,3620.09
CXN,3620.09,3622.76
TVN,3622.76,3624.47
SIL,3624.47,3625.27
FAN,3625.27,3626.27
CXN,3626.27,3627.07
SIL,3627.07,3628.46
CXN,3628.46,3629.54
TVF,3629.54,3630.71
SIL,3630.71,3632.02
TVF,3632.02,3633.76
OLN,3633.76,3634.63
NOF,3634.63,3636.05
OLF,3636.05,3637.21
FAN,3637.21,3639.66
NOF,3639.66,3643.20
OLN,3643.20,3644.57
CXN,3644.57,3645.37
OLN,3645.37,3646.89
NON,3646.89,3647.76
OLN,3647.76,3649.03
CHNNSP,3649.03,3649.63
OLN,3649.63,3650.90
CHNSP,3650.90,3652.30
FAN,3652.30,3653.27
CHNSP,3653.27,3654.49
CHNSP,3654.49,3655.51
FAN,3655.51,3656.92
SIL,3656.92,3658.71
FAN,3658.71,3659.71
NON,3659.71,3662.01
CHNSP,3662.01,3662.87
CHNSP,3662.87,3664.64
NOF,3664.64,3665.44
CHNSP,3665.44,3666.06
FAN,3666.06,3667.42
CHNSP,3667.42,3668.33
CHNSP,3668.33,3669.43
OLN,3669.43,3671.35
NON,3671.35,3672.60
OLN,3672.60,3674.82
CHNSP,3674.82,3676.30
OLN,3676.30,3677.10
FAN,3677.10,3678.24
NON,3678.24,3679.09
OLN,3679.09,3679.96
NOF,3679.96,3681.90
OLN,3681.90,3683.36
NOF,3683.36,3684.41
OLN,3684.41,3685.39
NOF,3685.39,3686.91
OLN,3686.91,3687.71
NOF,3687.71,3690.33
SIL,3690.33,3691.38
NOF,3691.38,3692.53
FAF,3692.53,3693.60
SIL,3693.60,3698.28
OLF,3698.28,3700.70
OLN,3700.70,3701.64
SIL,3701.64,3702.67
MAF,3702.67,3703.78
FAN,3703.78,3704.52
FAN,3704.52,3705.55
OLN,3705.55,3706.58
FAN,3706.58,3708.90
OLN,3708.90,3709.96
FAN,3709.96,3711.81
OLN,3711.81,3712.61
FAN,3712.61,3713.68
OLF,3713.68,3714.57
FAN,3714.57,3717.46
OLN,3717.46,3719.37
NOF,3719.37,3720.66
FAN,3720.66,3721.66
CHNSP,3721.66,3722.27
FAN,3722.27,3724.02
OLF,3724.02,3724.83
FAN,3724.83,3726.90
CHF,3726.90,3727.50
SIL,3727.50,3728.45
FAN,3728.45,3729.81
SIL,3729.81,3731.10
FAN,3731.10,3732.75
FAN,3732.75,3733.35
FAN,3733.35,3735.46
CHNSP,3735.46,3736.11
NOF,3736.11,3736.94
CXN,3736.94,3737.60
FAN,3737.60,3738.82
CHNSP,3738.82,3739.48
NOF,3739.48,3740.58
FAN,3740.58,3743.24
SIL,3743.24,3744.60
TVF,3744.60,3746.41
FAN,3746.41,3747.43
CHNSP,3747.43,3748.25
FAN,3748.25,3749.59
NOF,3749.59,3750.57
CHNSP,3750.57,3751.24
FAN,3751.24,3752.40
OLF,3752.40,3753.20
CHNSP,3753.20,3754.22
CHNSP,3754.22,3754.90
FAF,3754.90,3756.77
CHNSP,3756.77,3757.58
CHNSP,3757.58,3758.68
CHNSP,3758.68,3759.78
SIL,3759.78,3760.65
FAN,3760.65,3761.68
OLF,3761.68,3762.76
FAN,3762.76,3763.91
NOF,3763.91,3765.28
FAF,3765.28,3766.39
CHF,3766.39,3767.06
NOF,3767.06,3768.28
CHNSP,3768.28,3769.06
CHNSP,3769.06,3770.25
MAF,3770.25,3771.10
SIL,3771.10,3773.03
FAN,3773.03,3774.08
MAN,3774.08,3775.12
NOF,3775.12,3775.92
MAN,3775.92,3777.53
SIL,3777.53,3778.33
FAN,3778.33,3780.18
SIL,3780.18,3781.10
NOF,3781.10,3783.79
OLF,3783.79,3784.59
NOF,3784.59,3786.21
SIL,3786.21,3787.09
FAF,3787.09,3788.17
SIL,3788.17,3789.11
CHF,3789.11,3790.27
SIL,3790.27,3791.14
NOF,3791.14,3793.26
FAN,3793.26,3793.87
FAN,3793.87,3795.10
NOF,3795.10,3795.90
MAN,3795.90,3796.92
FAN,3796.92,3798.04
MAN,3798.04,3799.53
NOF,3799.53,3803.14
OLN,3803.14,3803.94
NOF,3803.94,3806.63
FAN,3806.63,3807.23
FAN,3807.23,3808.71
CHNSP,3808.71,3809.33
FAN,3809.33,3812.38
CHNSP,3812.38,3813.10
CHNSP,3813.10,3816.84
CHNNSP,3816.84,3817.53
FAN,3817.53,3818.56
CHNSP,3818.56,3819.16
FAN,3819.16,3820.49
SIL,3820.49,3821.29
CHNSP,3821.29,3825.61
CHNSP,3825.61,3827.41
FAN,3827.41,3829.25
SIL,3829.25,3830.06
CXN,3830.06,3830.70
FAN,3830.70,3831.75
CHNSP,3831.75,3832.46
FAN,3832.46,3833.99
OLF,3833.99,3835.03
FAN,3835.03,3837.07
OLF,3837.07,3838.73
FAN,3838.73,3841.41
OLF,3841.41,3842.35
FAN,3842.35,3843.35
NOF,3843.35,3844.61
FAN,3844.61,3845.62
MAN,3845.62,3846.80
FAN,3846.80,3848.35
MAN,3848.35,3849.37
SIL,3849.37,3850.35
MAN,3850.35,3851.35
FAF,3851.35,3852.35
NON,3852.35,3854.07
SIL,3854.07,3854.91
NON,3854.91,3856.61
SIL,3856.61,3860.03
FAN,3860.03,3861.50
SIL,3861.50,3862.30
CHNSP,3862.30,3863.26
OLF,3863.26,3864.41
CHNNSP,3864.41,3865.58
OLN,3865.58,3867.77
CHNSP,3867.77,3868.37
MAN,3868.37,3869.38
NOF,3869.38,3870.74
FAN,3870.74,3872.64
SIL,3872.64,3873.85
FAN,3873.85,3874.85
OLN,3874.85,3876.27
MAF,3876.27,3877.40
FAN,3877.40,3879.16
NOF,3879.16,3879.96
OLN,3879.96,3880.93
NOF,3880.93,3882.96
SIL,3882.96,3883.78
FAN,3883.78,3885.08
MAN,3885.08,3886.08
SIL,3886.08,3887.15
MAN,3887.15,3888.15
FAN,3888.15,3889.28
MAN,3889.28,3890.49
NOF,3890.49,3892.09
OLF,3892.09,3892.90
NOF,3892.90,3896.84
OLF,3896.84,3897.64
NOF,3897.64,3898.55
OLF,3898.55,3899.35
NOF,3899.35,3902.53
OLF,3902.53,3903.33
NOF,3903.33,3906.54
OLF,3906.54,3907.64
NOF,3907.64,3908.49
OLF,3908.49,3909.29
NOF,3909.29,3910.26
OLF,3910.26,3911.39
NOF,3911.39,3912.30
OLF,3912.30,3914.70
NOF,3914.70,3915.53
OLN,3915.53,3916.61
CHNSP,3916.61,3917.40
MAN,3917.40,3918.70
NOF,3918.70,3919.56
CHNNSP,3919.56,3920.21
FAN,3920.21,3921.46
CHNSP,3921.46,3922.37
FAN,3922.37,3924.65
OLN,3924.65,3925.45
FAN,3925.45,3926.07
NOF,3926.07,3926.87
CHNSP,3926.87,3928.22
NON,3928.22,3929.95
OLF,3929.95,3931.06
NOF,3931.06,3933.32
SIL,3933.32,3934.26
MAN,3934.26,3935.28
NOF,3935.28,3936.86
MAN,3936.86,3938.10
FAN,3938.10,3938.70
NOF,3938.70,3939.53
OLF,3939.53,3941.76
SIL,3941.76,3942.62
OLF,3942.62,3944.92
CHNSP,3944.92,3945.63
MAN,3945.63,3946.64
NOF,3946.64,3947.45
FAN,3947.45,3949.63
MAN,3949.63,3950.67
OLN,3950.67,3951.50
CXN,3951.50,3952.16
CHNNSP,3952.16,3953.16
OLN,3953.16,3953.96
FAN,3953.96,3954.58
MAN,3954.58,3955.58
FAN,3955.58,3960.11
OLN,3960.11,3962.26
FAN,3962.26,3963.26
NOF,3963.26,3964.06
FAN,3964.06,3965.06
MAN,3965.06,3966.11
OLN,3966.11,3967.35
FAN,3967.35,3969.62
OLN,3969.62,3970.42
FAF,3970.42,3971.23
FAN,3971.23,3974.87
SIL,3974.87,3976.60
FAN,3976.60,3977.64
NOF,3977.64,3978.53
FAN,3978.53,3979.84
OLF,3979.84,3981.38
MAN,3981.38,3982.71
NOF,3982.71,3983.97
FAN,3983.97,3986.71
CXF,3986.71,3987.51
FAN,3987.51,3988.54
OLN,3988.54,3989.92
MAN,3989.92,3991.38
SIL,3991.38,3992.18
OLN,3992.18,3993.85
FAF,3993.85,3994.85
SIL,3994.85,3995.99
FAF,3995.99,3997.50
SIL,3997.50,3998.37
FAF,3998.37,3999.52
OLF,3999.52,4000.76
MAN,4000.76,4002.41
OLF,4002.41,4004.81
MAN,4004.81,4005.83
SIL,4005.83,4007.00
OLN,4007.00,4007.89
FAN,4007.89,4009.10
TVF,4009.10,4010.10
FAN,4010.10,4011.36
SIL,4011.36,4012.92
CHNSP,4012.92,4013.57
CXN,4013.57,4014.37
MAN,4014.37,4015.40
CHNSP,4015.40,4016.17
NOF,4016.17,4016.97
FAN,4016.97,4017.97
SIL,4017.97,4018.77
FAN,4018.77,4019.37
SIL,4019.37,4020.18
NOF,4020.18,4021.02
FAN,4021.02,4022.07
CHNSP,4022.07,4022.68
SIL,4022.68,4023.53
OLN,4023.53,4025.06
FAN,4025.06,4028.42
OLN,4028.42,4029.43
SIL,4029.43,4031.49
FAN,4031.49,4033.91
MAN,4033.91,4034.91
SIL,4034.91,4036.63
FAN,4036.63,4037.65
MAN,4037.65,4038.72
SIL,4038.72,4039.52
CHF,4039.52,4040.32
FAN,4040.32,4041.62
SIL,4041.62,4042.42
NOF,4042.42,4043.23
MAN,4043.23,4044.55
FAN,4044.55,4045.57
MAN,4045.57,4047.35
FAN,4047.35,4050.12
SIL,4050.12,4050.92
FAN,4050.92,4052.08
SIL,4052.08,4052.90
FAN,4052.90,4054.37
SIL,4054.37,4055.53
OLN,4055.53,4056.42
MAN,4056.42,4057.42
OLF,4057.42,4058.65
NOF,4058.65,4061.77
OLF,4061.77,4062.79
FAN,4062.79,4063.82
FAN,4063.82,4064.43
OLN,4064.43,4065.23
NOF,4065.23,4066.64
FAN,4066.64,4068.78
MAN,4068.78,4069.78
SIL,4069.78,4071.06
NOF,4071.06,4072.26
CXN,4072.26,4073.06
SIL,4073.06,4073.86
NOF,4073.86,4074.96
FAN,4074.96,4075.96
SIL,4075.96,4077.06
FAN,4077.06,4078.39
MAN,4078.39,4079.52
FAN,4079.52,4080.79
SIL,4080.79,4081.90
MAN,4081.90,4083.22
SIL,4083.22,4084.13
FAN,4084.13,4085.32
MAN,4085.32,4086.55
FAN,4086.55,4088.41
OLF,4088.41,4089.29
MAN,4089.29,4090.33
NOF,4090.33,4095.03
OLN,4095.03,4095.83
NOF,4095.83,4096.76
OLN,4096.76,4097.58
NOF,4097.58,4098.38
OLN,4098.38,4099.42
OLF,4099.42,4100.37
FAF,4100.37,4101.41
MAN,4101.41,4102.92
OLN,4102.92,4103.79
FAN,4103.79,4105.19
FAN,4105.19,4105.79
FAN,4105.79,4106.85
CHNSP,4106.85,4107.98
FAN,4107.98,4109.47
OLN,4109.47,4110.27
MAN,4110.27,4112.47
OLF,4112.47,4113.27
SIL,4113.27,4114.98
MAN,4114.98,4116.91
NOF,4116.91,4118.38
OLN,4118.38,4119.18
FAF,4119.18,4120.74
SIL,4120.74,4121.55
FAN,4121.55,4123.04
CHNSP,4123.04,4123.85
MAN,4123.85,4125.15
CHNSP,4125.15,4126.09
SIL,4126.09,4126.89
TVF,4126.89,4127.95
FAN,4127.95,4128.59
OLF,4128.59,4129.47
NOF,4129.47,4130.41
FAN,4130.41,4131.50
NOF,4131.50,4134.58
SIL,4134.58,4135.42
MAN,4135.42,4137.36
FAN,4137.36,4138.36
SIL,4138.36,4139.16
MAN,4139.16,4140.18
SIL,4140.18,4142.04
NOF,4142.04,4143.13
MAF,4143.13,4144.70
SIL,4144.70,4145.65
FAN,4145.65,4147.40
NOF,4147.40,4148.20
FAN,4148.20,4149.20
MAN,4149.20,4150.20
SIL,4150.20,4151.83
FAN,4151.83,4152.83
SIL,4152.83,4154.42
FAN,4154.42,4155.42
SIL,4155.42,4156.22
FAN,4156.22,4159.73
SIL,4159.73,4162.14
FAN,4162.14,4164.05
FAN,4164.05,4164.66
CHNSP,4164.66,4165.66
CHNSP,4165.66,4166.28
FAN,4166.28,4167.41
CHF,4167.41,4168.08
FAN,4168.08,4169.70
TVF,4169.70,4171.41
FAN,4171.41,4172.41
SIL,4172.41,4173.21
CHNSP,4173.21,4173.81
SIL,4173.81,4175.22
MAN,4175.22,4175.82
SIL,4175.82,4177.34
NOF,4177.34,4178.15
SIL,4178.15,4181.01
NOF,4181.01,4182.13
FAN,4182.13,4183.87
MAN,4183.87,4185.15
SIL,4185.15,4185.95
NOF,4185.95,4192.36
TVF,4192.36,4195.48
SIL,4195.48,4198.21
TVF,4198.21,4202.30
SIL,4202.30,4203.11
NOF,4203.11,4203.92
FAN,4203.92,4206.42
MAN,4206.42,4207.52
FAN,4207.52,4210.01
MAN,4210.01,4213.06
NOF,4213.06,4213.86
SIL,4213.86,4216.13
NOF,4216.13,4217.03
SIL,4217.03,4219.39
FAN,4219.39,4220.40
SIL,4220.40,4221.20
FAN,4221.20,4223.12
SIL,4223.12,4224.19
CHNSP,4224.19,4225.53
SIL,4225.53,4226.36
NOF,4226.36,4227.16
SIL,4227.16,4227.96
MAF,4227.96,4228.99
NON,4228.99,4230.11
SIL,4230.11,4231.10
NOF,4231.10,4231.90
SIL,4231.90,4232.91
MAF,4232.91,4234.17
FAN,4234.17,4235.17
SIL,4235.17,4238.46
TVN,4238.46,4239.48
OLF,4239.48,4240.80
SIL,4240.80,4242.32
FAN,4242.32,4245.10
OLF,4245.10,4246.33
CHF,4246.33,4247.16
CHNSP,4247.16,4248.43
SIL,4248.43,4249.49
CHNSP,4249.49,4250.78
NOF,4250.78,4252.25
SIL,4252.25,4254.34
FAN,4254.34,4255.75
SIL,4255.75,4257.69
FAN,4257.69,4258.29
MAN,4258.29,4259.32
FAN,4259.32,4260.34
SIL,4260.34,4261.14
OLF,4261.14,4261.94
SIL,4261.94,4263.52
OLF,4263.52,4264.76
SIL,4264.76,4266.76
MAN,4266.76,4269.35
SIL,4269.35,4270.29
FAN,4270.29,4271.38
FAN,4271.38,4272.15
FAN,4272.15,4274.31
OLF,4274.31,4275.13
FAN,4275.13,4278.19
SIL,4278.19,4279.04
CXF,4279.04,4279.84
TVF,4279.84,4280.84
FAN,4280.84,4282.07
FAN,4282.07,4282.73
FAN,4282.73,4284.97
SIL,4284.97,4289.01
TVF,4289.01,4290.02
SIL,4290.02,4290.87
TVF,4290.87,4295.73
SIL,4295.73,4298.65
NOF,4298.65,4299.49
FAN,4299.49,4300.16
NOF,4300.16,4301.22
SIL,4301.22,4302.02
FAN,4302.02,4304.56
SIL,4304.56,4305.43
MAF,4305.43,4306.49
TVF,4306.49,4307.49
CXF,4307.49,4308.09
SIL,4308.09,4308.89
MAF,4308.89,4309.89
SIL,4309.89,4310.71
TVF,4310.71,4312.37
CXF,4312.37,4313.21
SIL,4313.21,4314.07
CHF,4314.07,4314.76
TVF,4314.76,4316.08
CHF,4316.08,4316.88
TVF,4316.88,4319.16
MAF,4319.16,4319.79
NOF,4319.79,4320.61
SIL,4320.61,4321.42
TVF,4321.42,4322.42
SIL,4322.42,4323.83
TVF,4323.83,4328.76
SIL,4328.76,4331.39
NOF,4331.39,4332.51
SIL,4332.51,4333.31
TVF,4333.31,4334.31
FAN,4334.31,4335.67
FAN,4335.67,4336.56
NOF,4336.56,4337.57
OLN,4337.57,4338.37
NOF,4338.37,4341.06
CHNSP,4341.06,4341.76
CXN,4341.76,4342.91
OLF,4342.91,4344.03
CXN,4344.03,4345.45
NOF,4345.45,4346.34
CXN,4346.34,4347.13
CXN,4347.13,4347.94
CHNSP,4347.94,4348.58
OLN,4348.58,4349.38
SIL,4349.38,4350.57
FAF,4350.57,4351.57
SIL,4351.57,4352.93
NON,4352.93,4354.05
SIL,4354.05,4355.70
OLF,4355.70,4356.50
SIL,4356.50,4357.98
CHNSP,4357.98,4358.94
SIL,4358.94,4360.47
CHNSP,4360.47,4361.09
CXN,4361.09,4362.09
SIL,4362.09,4364.14
FAF,4364.14,4364.94
SIL,4364.94,4367.31
NON,4367.31,4368.41
CXN,4368.41,4369.21
SIL,4369.21,4371.41
CXN,4371.41,4372.56
SIL,4372.56,4374.24
FAF,4374.24,4375.25
SIL,4375.25,4376.34
NOF,4376.34,4378.74
CXN,4378.74,4379.97
FAN,4379.97,4380.97
NOF,4380.97,4381.89
CXN,4381.89,4382.69
TVF,4382.69,4383.69
CXF,4383.69,4384.49
TVF,4384.49,4385.52
MAF,4385.52,4386.52
