startSeconds,endSeconds,targetChildProminence
3166.93,3167.53,2
3168.93,3169.53,3
3178.95,3180.29,3
3182.37,3182.97,2
3185.47,3186.07,1
3278.71,3279.31,5
3285.07,3285.99,3
3289.11,3289.76,2
3291.59,3292.94,2
3294.68,3295.52,2
3302.82,3303.69,2
3382.88,3383.48,5
3526.29,3526.94,2
3607.29,3607.92,1
3649.03,3649.63,2
3650.9,3652.3,4
3653.27,3654.49,5
3654.49,3655.51,5
3662.01,3662.87,5
3662.87,3664.64,5
3665.44,3666.06,5
3667.42,3668.33,4
3668.33,3669.43,4
3674.82,3676.3,5
3721.66,3722.27,3
3735.46,3736.11,5
3738.82,3739.48,5
3747.43,3748.25,3
3750.57,3751.24,5
3753.2,3754.22,5
3754.22,3754.9,5
3756.77,3757.58,2
3757.58,3758.68,2
3758.68,3759.78,3
3768.28,3769.06,5
3769.06,3770.25,5
3808.71,3809.33,3
3812.38,3813.1,5
3813.1,3816.84,5
3816.84,3817.53,3
3818.56,3819.16,5
3821.29,3825.61,5
3825.61,3827.41,3
3831.75,3832.46,4
3862.3,3863.26,3
3864.41,3865.58,2
3867.77,3868.37,2
3916.61,3917.4,3
3919.56,3920.21,5
3921.46,3922.37,5
3926.87,3928.22,3
3944.92,3945.63,2
3952.16,3953.16,2
4012.92,4013.57,2
4015.4,4016.17,3
4022.07,4022.68,1
4106.85,4107.98,1
4123.04,4123.85,5
4125.15,4126.09,1
4164.66,4165.66,5
4165.66,4166.28,3
4173.21,4173.81,5
4224.19,4225.53,4
4247.16,4248.43,5
4249.49,4250.78,5
4341.06,4341.76,3
4347.94,4348.58,3
4357.98,4358.94,2
4360.47,4361.09,2
4452.94,4453.97,2
4460.88,4461.86,2
4477.29,4478.03,5
4479.69,4480.58,2
4563.31,4563.97,2
4570.49,4571.09,2
4572.32,4573.58,3
4576.28,4577.29,1
4581.53,4582.13,3
4589.63,4590.75,2
4624.93,4625.89,2
4626.7,4627.98,2
4656.76,4657.4,2
4659.04,4659.66,1
4668.95,4670.17,2
4670.17,4670.97,2
