segtype,startsec,endsec
FAN,14486.43,14487.43
OLN,14487.43,14488.23
NOF,14488.23,14489.08
OLF,14489.08,14489.91
CXN,14489.91,14492.19
NOF,14492.19,14493.25
OLN,14493.25,14494.06
NOF,14494.06,14495.00
OLN,14495.00,14495.85
CXN,14495.85,14496.65
CHNNSP,14496.65,14498.21
CXN,14498.21,14499.24
NOF,14499.24,14500.42
CHNNSP,14500.42,14501.86
OLN,14501.86,14502.66
CXN,14502.66,14504.11
OLN,14504.11,14505.62
NOF,14505.62,14506.97
OLF,14506.97,14507.87
NOF,14507.87,14511.28
OLF,14511.28,14512.22
NOF,14512.22,14515.60
OLN,14515.60,14518.31
NOF,14518.31,14519.28
CHNNSP,14519.28,14519.88
OLN,14519.88,14521.34
CHNNSP,14521.34,14522.35
CXN,14522.35,14523.15
CHNNSP,14523.15,14524.22
OLN,14524.22,14525.02
CHNNSP,14525.02,14525.62
OLN,14525.62,14527.60
CXN,14527.60,14528.40
MAN,14528.40,14529.54
OLN,14529.54,14534.05
CXN,14534.05,14535.06
OLN,14535.06,14540.25
NOF,14540.25,14541.82
FAN,14541.82,14543.01
CHNNSP,14543.01,14543.81
CHNNSP,14543.81,14544.41
FAN,14544.41,14545.49
CHNNSP,14545.49,14546.14
CHNNSP,14546.14,14546.96
CHNNSP,14546.96,14547.58
OLN,14547.58,14549.26
CHNNSP,14549.26,14550.21
OLN,14550.21,14551.33
CXN,14551.33,14552.13
NOF,14552.13,14552.93
OLN,14552.93,14553.84
CHNNSP,14553.84,14555.12
CHNNSP,14555.12,14556.08
CHNNSP,14556.08,14557.18
CXN,14557.18,14557.98
OLN,14557.98,14558.95
CHNNSP,14558.95,14559.75
OLN,14559.75,14560.69
CXN,14560.69,14561.29
CHNNSP,14561.29,14562.90
OLN,14562.90,14563.80
CHNNSP,14563.80,14564.40
OLN,14564.40,14566.08
NOF,14566.08,14566.96
OLN,14566.96,14569.62
CHNSP,14569.62,14570.22
FAN,14570.22,14572.52
OLF,14572.52,14574.01
CXN,14574.01,14575.21
CHNNSP,14575.21,14576.60
OLN,14576.60,14577.41
CHNNSP,14577.41,14578.02
OLN,14578.02,14578.82
CHNNSP,14578.82,14580.29
FAN,14580.29,14581.29
OLN,14581.29,14583.24
CXN,14583.24,14584.04
OLN,14584.04,14586.85
FAN,14586.85,14588.40
NOF,14588.40,14589.20
OLN,14589.20,14592.36
CXN,14592.36,14593.16
OLN,14593.16,14594.62
FAN,14594.62,14595.63
OLN,14595.63,14596.43
FAN,14596.43,14597.43
NOF,14597.43,14599.45
OLN,14599.45,14601.27
NOF,14601.27,14602.44
FAN,14602.44,14604.35
FAN,14604.35,14604.95
FAN,14604.95,14606.57
NOF,14606.57,14607.94
FAN,14607.94,14609.65
OLN,14609.65,14610.70
FAN,14610.70,14611.94
OLN,14611.94,14614.28
NOF,14614.28,14616.29
FAN,14616.29,14617.11
OLF,14617.11,14617.91
NOF,14617.91,14620.19
CXN,14620.19,14621.19
NOF,14621.19,14623.66
OLN,14623.66,14626.01
NOF,14626.01,14626.95
OLF,14626.95,14627.95
NOF,14627.95,14628.83
OLF,14628.83,14629.66
NOF,14629.66,14630.55
OLF,14630.55,14631.45
NOF,14631.45,14633.38
OLF,14633.38,14634.56
NOF,14634.56,14637.48
CXN,14637.48,14638.42
FAN,14638.42,14639.72
OLN,14639.72,14640.52
FAN,14640.52,14641.53
NOF,14641.53,14642.33
OLN,14642.33,14644.82
CXN,14644.82,14646.93
OLF,14646.93,14647.73
MAN,14647.73,14648.59
NOF,14648.59,14649.43
OLN,14649.43,14651.24
NOF,14651.24,14654.83
FAN,14654.83,14656.16
OLN,14656.16,14656.96
FAN,14656.96,14657.96
OLN,14657.96,14659.37
FAN,14659.37,14660.43
OLF,14660.43,14661.52
NOF,14661.52,14662.34
OLN,14662.34,14663.22
CHNSP,14663.22,14663.90
CXN,14663.90,14664.70
OLN,14664.70,14666.54
NOF,14666.54,14669.70
OLF,14669.70,14670.50
NOF,14670.50,14673.13
CXN,14673.13,14674.04
OLN,14674.04,14675.56
CXN,14675.56,14676.55
NOF,14676.55,14677.49
CXN,14677.49,14678.31
OLN,14678.31,14679.18
NOF,14679.18,14680.19
CXN,14680.19,14681.14
NOF,14681.14,14682.22
CXN,14682.22,14683.02
OLN,14683.02,14683.99
NOF,14683.99,14684.79
OLN,14684.79,14685.60
NOF,14685.60,14687.84
OLN,14687.84,14689.01
NOF,14689.01,14690.62
OLF,14690.62,14691.46
NOF,14691.46,14693.38
FAN,14693.38,14694.74
OLF,14694.74,14695.97
OLN,14695.97,14697.48
FAN,14697.48,14699.88
NOF,14699.88,14700.84
CXN,14700.84,14701.64
OLN,14701.64,14702.47
CXN,14702.47,14703.33
FAN,14703.33,14704.16
NOF,14704.16,14705.24
CXN,14705.24,14706.40
OLN,14706.40,14708.05
FAN,14708.05,14709.35
OLF,14709.35,14710.15
NOF,14710.15,14715.12
CXN,14715.12,14716.70
OLN,14716.70,14717.50
NOF,14717.50,14718.52
OLN,14718.52,14720.81
FAN,14720.81,14722.14
NOF,14722.14,14723.12
FAN,14723.12,14724.20
OLN,14724.20,14726.50
NOF,14726.50,14727.46
FAN,14727.46,14729.88
NOF,14729.88,14731.34
FAN,14731.34,14732.54
OLN,14732.54,14736.52
NOF,14736.52,14737.51
OLN,14737.51,14738.50
FAN,14738.50,14739.10
NOF,14739.10,14739.94
OLN,14739.94,14741.22
NON,14741.22,14761.47
NOF,14761.47,14765.10
OLF,14765.10,14766.14
NOF,14766.14,14767.11
OLN,14767.11,14768.33
NOF,14768.33,14769.22
OLF,14769.22,14770.25
NOF,14770.25,14771.18
FAN,14771.18,14772.95
OLN,14772.95,14774.94
NOF,14774.94,14775.92
FAN,14775.92,14777.23
OLF,14777.23,14780.48
CXN,14780.48,14781.08
OLN,14781.08,14783.80
NOF,14783.80,14784.84
OLN,14784.84,14786.47
CXN,14786.47,14788.19
OLN,14788.19,14789.15
NOF,14789.15,14790.02
OLN,14790.02,14791.42
NOF,14791.42,14792.72
CXN,14792.72,14793.58
OLF,14793.58,14795.68
NOF,14795.68,14801.99
OLF,14801.99,14802.79
NOF,14802.79,14804.62
OLN,14804.62,14806.03
NOF,14806.03,14807.24
FAN,14807.24,14808.12
OLF,14808.12,14808.94
OLN,14808.94,14810.71
NOF,14810.71,14812.69
OLF,14812.69,14813.66
MAN,14813.66,14814.66
FAN,14814.66,14815.93
OLF,14815.93,14816.98
NOF,14816.98,14818.12
OLF,14818.12,14818.92
NOF,14818.92,14820.89
CXN,14820.89,14821.69
FAN,14821.69,14822.88
OLN,14822.88,14823.68
NOF,14823.68,14825.58
OLN,14825.58,14826.85
NOF,14826.85,14827.67
OLN,14827.67,14828.47
FAN,14828.47,14830.18
OLN,14830.18,14831.74
NOF,14831.74,14832.95
OLF,14832.95,14833.75
NOF,14833.75,14834.83
OLN,14834.83,14835.69
FAN,14835.69,14836.69
OLF,14836.69,14837.74
FAN,14837.74,14838.81
OLN,14838.81,14839.62
FAN,14839.62,14840.64
NOF,14840.64,14841.55
OLN,14841.55,14843.44
FAN,14843.44,14844.52
NOF,14844.52,14845.35
OLN,14845.35,14846.60
NOF,14846.60,14847.61
OLN,14847.61,14848.51
FAN,14848.51,14849.31
NOF,14849.31,14850.34
CXN,14850.34,14851.16
OLN,14851.16,14851.96
NOF,14851.96,14852.76
CXN,14852.76,14853.61
OLN,14853.61,14854.50
NOF,14854.50,14857.99
OLN,14857.99,14859.94
NOF,14859.94,14860.76
OLF,14860.76,14861.59
NOF,14861.59,14863.58
OLF,14863.58,14864.41
NOF,14864.41,14865.51
OLN,14865.51,14868.03
NOF,14868.03,14868.87
OLN,14868.87,14873.68
NOF,14873.68,14877.38
OLN,14877.38,14880.61
OLF,14880.61,14881.43
OLN,14881.43,14884.42
NON,14884.42,14895.67
OLN,14895.67,14897.36
NOF,14897.36,14898.33
OLF,14898.33,14901.86
NOF,14901.86,14903.24
OLF,14903.24,14904.71
NOF,14904.71,14909.90
OLF,14909.90,14910.70
NOF,14910.70,14921.92
OLF,14921.92,14922.73
NOF,14922.73,14928.23
OLF,14928.23,14929.03
NOF,14929.03,14933.48
OLF,14933.48,14936.47
NOF,14936.47,14940.32
NON,14940.32,14947.37
OLN,14947.37,14948.27
NOF,14948.27,14949.14
OLN,14949.14,14950.86
NOF,14950.86,14951.71
OLF,14951.71,14952.51
NOF,14952.51,14953.31
OLN,14953.31,14954.11
NOF,14954.11,14955.06
OLN,14955.06,14955.88
NOF,14955.88,14958.86
OLF,14958.86,14959.77
NOF,14959.77,14960.62
OLF,14960.62,14961.42
NOF,14961.42,14971.32
NON,14971.32,14977.07
NOF,14977.07,14983.92
NON,14983.92,15002.07
NOF,15002.07,15003.70
OLF,15003.70,15004.51
NOF,15004.51,15007.17
OLN,15007.17,15008.27
NOF,15008.27,15009.12
NON,15009.12,15015.22
NON,15015.22,15021.07
OLN,15021.07,15022.87
NOF,15022.87,15023.92
OLF,15023.92,15025.29
NOF,15025.29,15026.20
OLF,15026.20,15031.06
NOF,15031.06,15031.87
OLF,15031.87,15033.59
NOF,15033.59,15034.39
OLF,15034.39,15035.19
NOF,15035.19,15036.01
OLF,15036.01,15041.13
NOF,15041.13,15042.12
OLF,15042.12,15046.91
NOF,15046.91,15047.91
OLF,15047.91,15050.75
NOF,15050.75,15051.55
OLF,15051.55,15057.65
NOF,15057.65,15058.45
OLF,15058.45,15059.38
NOF,15059.38,15061.23
OLF,15061.23,15062.21
NOF,15062.21,15063.04
OLF,15063.04,15064.20
NOF,15064.20,15065.06
OLF,15065.06,15066.91
NOF,15066.91,15067.96
OLF,15067.96,15068.88
NOF,15068.88,15071.00
OLF,15071.00,15072.16
NOF,15072.16,15073.36
OLF,15073.36,15074.27
NOF,15074.27,15076.00
OLF,15076.00,15076.95
NOF,15076.95,15078.43
OLF,15078.43,15079.24
NOF,15079.24,15080.69
OLF,15080.69,15081.68
NOF,15081.68,15083.07
OLF,15083.07,15084.84
NOF,15084.84,15087.63
OLF,15087.63,15088.70
NOF,15088.70,15089.64
OLF,15089.64,15091.50
NOF,15091.50,15093.26
OLF,15093.26,15094.51
NOF,15094.51,15095.88
OLF,15095.88,15096.82
NOF,15096.82,15097.62
OLN,15097.62,15099.42
NOF,15099.42,15101.04
OLF,15101.04,15101.85
NOF,15101.85,15105.09
OLF,15105.09,15106.03
NOF,15106.03,15108.92
OLF,15108.92,15110.52
NOF,15110.52,15111.56
OLF,15111.56,15112.83
NOF,15112.83,15113.98
OLF,15113.98,15114.87
NOF,15114.87,15117.78
OLF,15117.78,15118.74
NOF,15118.74,15121.29
OLF,15121.29,15122.10
NOF,15122.10,15124.33
OLF,15124.33,15125.65
NOF,15125.65,15126.53
OLF,15126.53,15127.37
NOF,15127.37,15128.17
OLF,15128.17,15129.02
NOF,15129.02,15132.07
OLF,15132.07,15132.87
NOF,15132.87,15134.86
OLF,15134.86,15135.66
NOF,15135.66,15136.75
OLF,15136.75,15137.70
NOF,15137.70,15138.82
NON,15138.82,15145.67
NOF,15145.67,15148.26
OLF,15148.26,15149.06
NOF,15149.06,15152.39
OLF,15152.39,15153.32
NOF,15153.32,15155.01
OLF,15155.01,15155.84
NOF,15155.84,15157.26
OLF,15157.26,15158.82
NON,15158.82,15183.02
NON,15183.02,15189.42
NON,15189.42,15206.57
NOF,15206.57,15207.45
OLF,15207.45,15208.32
NOF,15208.32,15210.17
OLF,15210.17,15211.04
NOF,15211.04,15212.91
OLF,15212.91,15214.02
NOF,15214.02,15214.92
OLF,15214.92,15216.34
NOF,15216.34,15217.53
OLF,15217.53,15218.42
NOF,15218.42,15219.94
OLF,15219.94,15221.20
NOF,15221.20,15222.24
OLF,15222.24,15223.79
NOF,15223.79,15225.12
NON,15225.12,15233.32
NON,15233.32,15252.82
NON,15252.82,15259.27
OLF,15259.27,15263.02
NON,15263.02,15269.57
OLN,15269.57,15271.31
OLF,15271.31,15272.97
NOF,15272.97,15274.08
OLF,15274.08,15274.90
NOF,15274.90,15276.66
OLF,15276.66,15277.48
NOF,15277.48,15278.28
OLF,15278.28,15280.41
NOF,15280.41,15281.24
OLF,15281.24,15282.37
NOF,15282.37,15283.89
OLF,15283.89,15284.71
NOF,15284.71,15286.36
OLF,15286.36,15287.16
NOF,15287.16,15288.12
NON,15288.12,15300.37
OLF,15300.37,15306.10
NOF,15306.10,15308.02
OLF,15308.02,15313.58
NOF,15313.58,15314.63
OLF,15314.63,15316.38
NOF,15316.38,15317.30
OLF,15317.30,15318.11
NOF,15318.11,15319.12
OLF,15319.12,15320.18
NOF,15320.18,15321.00
OLF,15321.00,15321.80
NOF,15321.80,15323.22
NON,15323.22,15331.57
NOF,15331.57,15333.07
OLF,15333.07,15355.91
NOF,15355.91,15357.12
NON,15357.12,15365.27
OLF,15365.27,15366.32
CXN,15366.32,15367.16
OLF,15367.16,15369.95
NOF,15369.95,15370.86
OLF,15370.86,15371.97
NOF,15371.97,15373.41
OLF,15373.41,15374.32
NOF,15374.32,15375.74
OLF,15375.74,15377.16
NOF,15377.16,15378.04
OLF,15378.04,15380.58
NOF,15380.58,15381.61
OLF,15381.61,15385.32
NOF,15385.32,15386.18
OLF,15386.18,15387.84
NOF,15387.84,15388.67
OLN,15388.67,15390.10
OLF,15390.10,15394.90
NOF,15394.90,15396.64
OLF,15396.64,15397.44
NOF,15397.44,15398.24
OLF,15398.24,15399.97
NOF,15399.97,15401.65
OLF,15401.65,15403.95
NOF,15403.95,15405.44
OLF,15405.44,15409.74
NOF,15409.74,15410.55
OLF,15410.55,15414.60
NOF,15414.60,15416.48
OLF,15416.48,15418.05
NOF,15418.05,15421.94
OLF,15421.94,15425.25
NOF,15425.25,15426.38
OLF,15426.38,15427.20
NOF,15427.20,15428.04
OLF,15428.04,15429.59
NOF,15429.59,15430.89
OLF,15430.89,15431.88
NOF,15431.88,15433.60
OLF,15433.60,15442.05
NOF,15442.05,15442.98
OLF,15442.98,15446.04
NOF,15446.04,15447.03
OLF,15447.03,15449.59
NOF,15449.59,15450.41
OLF,15450.41,15451.96
NOF,15451.96,15453.76
OLN,15453.76,15474.28
NOF,15474.28,15475.11
OLF,15475.11,15478.43
NOF,15478.43,15479.48
OLF,15479.48,15480.61
NOF,15480.61,15481.87
OLF,15481.87,15482.81
NOF,15482.81,15483.75
OLF,15483.75,15484.66
NOF,15484.66,15485.78
OLF,15485.78,15486.78
NOF,15486.78,15487.58
OLF,15487.58,15488.41
NOF,15488.41,15489.25
OLF,15489.25,15490.24
NOF,15490.24,15491.07
OLF,15491.07,15492.94
NOF,15492.94,15494.19
OLF,15494.19,15495.01
NOF,15495.01,15495.94
OLF,15495.94,15496.78
NOF,15496.78,15497.58
OLF,15497.58,15498.88
NOF,15498.88,15499.68
OLF,15499.68,15500.85
NOF,15500.85,15501.68
OLF,15501.68,15502.66
NOF,15502.66,15503.46
OLF,15503.46,15504.35
NOF,15504.35,15505.21
OLF,15505.21,15506.19
NOF,15506.19,15506.99
OLF,15506.99,15510.01
NOF,15510.01,15510.81
OLF,15510.81,15511.61
NOF,15511.61,15512.42
OLF,15512.42,15513.24
NOF,15513.24,15514.82
OLF,15514.82,15517.07
NOF,15517.07,15518.69
OLF,15518.69,15519.57
NOF,15519.57,15521.08
OLF,15521.08,15522.27
NOF,15522.27,15523.12
OLF,15523.12,15525.36
NOF,15525.36,15526.18
OLF,15526.18,15527.05
NOF,15527.05,15528.16
OLN,15528.16,15530.27
NOF,15530.27,15531.28
OLF,15531.28,15532.60
NOF,15532.60,15533.42
OLF,15533.42,15537.95
NOF,15537.95,15538.75
OLF,15538.75,15539.72
NON,15539.72,15568.32
NON,15568.32,15573.92
NON,15573.92,15590.67
OLF,15590.67,15591.62
NON,15591.62,15618.87
OLF,15618.87,15622.01
NOF,15622.01,15622.82
OLF,15622.82,15623.62
NOF,15623.62,15624.42
OLF,15624.42,15625.38
NOF,15625.38,15626.62
OLF,15626.62,15627.81
NOF,15627.81,15629.37
OLF,15629.37,15631.89
NOF,15631.89,15632.72
OLF,15632.72,15633.56
NOF,15633.56,15634.37
OLF,15634.37,15635.17
NOF,15635.17,15636.86
OLF,15636.86,15637.82
NOF,15637.82,15638.83
OLF,15638.83,15639.63
NOF,15639.63,15640.75
OLF,15640.75,15643.12
NOF,15643.12,15643.99
OLF,15643.99,15644.79
NOF,15644.79,15645.91
OLF,15645.91,15647.14
NOF,15647.14,15648.40
OLF,15648.40,15649.46
NOF,15649.46,15650.27
OLF,15650.27,15653.83
NOF,15653.83,15654.63
OLF,15654.63,15656.28
NOF,15656.28,15657.86
OLF,15657.86,15663.38
NOF,15663.38,15664.18
OLF,15664.18,15666.48
NOF,15666.48,15667.53
OLF,15667.53,15668.44
NOF,15668.44,15669.36
OLF,15669.36,15670.41
NOF,15670.41,15671.21
OLF,15671.21,15672.46
NOF,15672.46,15673.62
OLF,15673.62,15675.35
NOF,15675.35,15677.20
OLF,15677.20,15679.73
NOF,15679.73,15680.57
OLF,15680.57,15683.01
NOF,15683.01,15684.76
OLF,15684.76,15685.60
NOF,15685.60,15686.41
OLF,15686.41,15687.82
NOF,15687.82,15688.64
OLF,15688.64,15689.61
NOF,15689.61,15697.74
OLF,15697.74,15698.72
NOF,15698.72,15702.50
OLF,15702.50,15703.34
NOF,15703.34,15704.80
OLF,15704.80,15706.90
NOF,15706.90,15707.70
OLF,15707.70,15708.53
NOF,15708.53,15710.03
OLF,15710.03,15710.84
NOF,15710.84,15712.44
OLF,15712.44,15713.30
NOF,15713.30,15714.74
OLF,15714.74,15715.95
NOF,15715.95,15719.19
OLF,15719.19,15720.00
NOF,15720.00,15720.89
OLF,15720.89,15721.76
NOF,15721.76,15724.48
OLF,15724.48,15725.30
NOF,15725.30,15726.11
OLF,15726.11,15727.00
NOF,15727.00,15728.05
OLF,15728.05,15728.95
NOF,15728.95,15731.34
OLF,15731.34,15732.18
NOF,15732.18,15733.22
OLF,15733.22,15737.36
NOF,15737.36,15739.37
OLF,15739.37,15742.58
NOF,15742.58,15743.55
OLF,15743.55,15744.36
NOF,15744.36,15745.27
OLN,15745.27,15747.59
NOF,15747.59,15749.53
OLF,15749.53,15750.34
NOF,15750.34,15751.65
OLF,15751.65,15752.59
NOF,15752.59,15753.84
OLF,15753.84,15755.75
NOF,15755.75,15758.42
NON,15758.42,15773.47
OLF,15773.47,15774.28
NOF,15774.28,15775.55
OLF,15775.55,15777.61
NOF,15777.61,15778.72
NON,15778.72,15786.07
OLF,15786.07,15786.95
NOF,15786.95,15788.12
NON,15788.12,15794.97
NOF,15794.97,15795.89
OLF,15795.89,15797.62
NON,15797.62,15803.17
OLF,15803.17,15807.41
NOF,15807.41,15808.35
OLF,15808.35,15810.74
NOF,15810.74,15811.56
OLF,15811.56,15812.72
NON,15812.72,15821.77
OLN,15821.77,15822.57
NOF,15822.57,15824.36
OLN,15824.36,15825.23
OLF,15825.23,15826.03
OLN,15826.03,15833.81
NOF,15833.81,15834.63
OLN,15834.63,15840.31
FAN,15840.31,15841.31
OLN,15841.31,15843.41
FAN,15843.41,15844.45
OLN,15844.45,15846.42
FAN,15846.42,15847.32
FAN,15847.32,15848.39
OLN,15848.39,15849.19
FAN,15849.19,15850.25
OLN,15850.25,15851.19
NON,15851.19,15852.25
OLN,15852.25,15853.77
NOF,15853.77,15854.83
OLN,15854.83,15858.84
NON,15858.84,15860.23
OLF,15860.23,15862.31
NON,15862.31,15863.23
NON,15863.23,15866.14
OLN,15866.14,15867.05
NON,15867.05,15869.31
OLN,15869.31,15870.12
NOF,15870.12,15871.16
FAN,15871.16,15872.53
NOF,15872.53,15875.53
OLF,15875.53,15876.34
NOF,15876.34,15877.73
FAF,15877.73,15878.73
SIL,15878.73,15879.53
FAN,15879.53,15880.53
SIL,15880.53,15881.36
OLF,15881.36,15883.56
NOF,15883.56,15885.89
OLF,15885.89,15886.69
NOF,15886.69,15897.06
OLF,15897.06,15899.47
FAF,15899.47,15900.59
NOF,15900.59,15901.42
SIL,15901.42,15902.22
OLF,15902.22,15903.02
NOF,15903.02,15914.33
OLF,15914.33,15915.13
NOF,15915.13,15918.04
FAF,15918.04,15918.84
NOF,15918.84,15929.20
SIL,15929.20,15930.01
NOF,15930.01,15948.19
OLF,15948.19,15950.32
NOF,15950.32,15951.30
OLF,15951.30,15952.28
NOF,15952.28,15954.98
SIL,15954.98,15958.10
NOF,15958.10,15959.32
FAN,15959.32,15960.56
NOF,15960.56,15965.34
SIL,15965.34,15966.22
NOF,15966.22,15967.03
OLN,15967.03,15968.17
OLF,15968.17,15971.32
SIL,15971.32,15972.14
NOF,15972.14,15972.94
SIL,15972.94,15973.74
NOF,15973.74,15974.95
SIL,15974.95,15977.55
NOF,15977.55,15979.71
MAN,15979.71,15980.92
NOF,15980.92,15982.66
OLF,15982.66,15983.88
FAF,15983.88,15984.94
OLF,15984.94,15986.09
FAN,15986.09,15987.09
OLF,15987.09,15987.89
SIL,15987.89,15988.69
FAN,15988.69,15991.21
MAN,15991.21,15992.27
FAN,15992.27,15993.60
MAN,15993.60,15994.60
SIL,15994.60,15997.25
NOF,15997.25,15998.40
SIL,15998.40,15999.31
FAF,15999.31,16002.41
SIL,16002.41,16003.29
NOF,16003.29,16010.16
SIL,16010.16,16010.96
NOF,16010.96,16012.94
SIL,16012.94,16013.74
NOF,16013.74,16015.84
SIL,16015.84,16016.64
NOF,16016.64,16019.50
SIL,16019.50,16020.30
NOF,16020.30,16024.34
FAN,16024.34,16025.14
NOF,16025.14,16026.65
FAN,16026.65,16027.65
MAN,16027.65,16029.08
SIL,16029.08,16030.43
MAN,16030.43,16031.91
FAF,16031.91,16032.91
OLF,16032.91,16034.92
SIL,16034.92,16035.72
NOF,16035.72,16037.47
OLF,16037.47,16039.23
MAN,16039.23,16040.30
CHF,16040.30,16041.14
OLF,16041.14,16041.94
NOF,16041.94,16043.60
FAF,16043.60,16047.25
OLF,16047.25,16049.18
MAN,16049.18,16050.62
OLF,16050.62,16054.67
FAN,16054.67,16055.67
MAN,16055.67,16056.67
FAN,16056.67,16058.71
NOF,16058.71,16061.00
SIL,16061.00,16061.98
NOF,16061.98,16063.78
FAN,16063.78,16065.43
NOF,16065.43,16067.08
MAN,16067.08,16067.88
NOF,16067.88,16071.37
FAN,16071.37,16072.37
SIL,16072.37,16073.17
FAN,16073.17,16075.64
NOF,16075.64,16078.72
MAN,16078.72,16079.72
NON,16079.72,16085.27
MAN,16085.27,16087.51
SIL,16087.51,16088.49
FAN,16088.49,16089.49
MAN,16089.49,16091.03
NOF,16091.03,16094.66
SIL,16094.66,16095.70
FAF,16095.70,16097.43
OLF,16097.43,16098.26
FAF,16098.26,16099.26
SIL,16099.26,16100.52
FAF,16100.52,16101.32
NON,16101.32,16107.87
FAN,16107.87,16108.88
SIL,16108.88,16112.08
FAN,16112.08,16113.08
SIL,16113.08,16113.95
FAN,16113.95,16115.52
SIL,16115.52,16116.42
FAN,16116.42,16117.42
OLF,16117.42,16118.54
FAN,16118.54,16120.30
FAF,16120.30,16122.71
TVF,16122.71,16125.36
FAN,16125.36,16126.16
OLF,16126.16,16128.48
FAF,16128.48,16129.60
MAF,16129.60,16130.55
NOF,16130.55,16132.46
FAF,16132.46,16133.56
MAF,16133.56,16134.58
FAF,16134.58,16135.68
NOF,16135.68,16156.75
SIL,16156.75,16157.58
NOF,16157.58,16159.16
CHNNSP,16159.16,16159.77
NON,16159.77,16160.73
FAN,16160.73,16163.19
NOF,16163.19,16164.14
FAN,16164.14,16165.48
OLF,16165.48,16166.90
FAN,16166.90,16167.92
OLN,16167.92,16169.13
CXN,16169.13,16170.23
OLN,16170.23,16172.05
CXN,16172.05,16173.00
OLF,16173.00,16173.85
CXN,16173.85,16175.10
NOF,16175.10,16175.90
CXN,16175.90,16177.40
OLN,16177.40,16178.32
FAN,16178.32,16179.41
OLF,16179.41,16181.67
CXN,16181.67,16182.65
OLF,16182.65,16183.55
CXN,16183.55,16184.88
CHNNSP,16184.88,16186.32
CXN,16186.32,16187.12
CHNSP,16187.12,16187.72
CXN,16187.72,16188.77
CHNNSP,16188.77,16189.43
OLN,16189.43,16190.45
CHNNSP,16190.45,16191.56
CHNNSP,16191.56,16193.15
CHNNSP,16193.15,16194.21
CHNNSP,16194.21,16195.90
CHNSP,16195.90,16197.74
CHNSP,16197.74,16198.36
CHNNSP,16198.36,16199.16
CHNNSP,16199.16,16199.80
CHNNSP,16199.80,16201.23
CHNNSP,16201.23,16201.83
CXN,16201.83,16202.63
CHNNSP,16202.63,16203.23
OLF,16203.23,16204.03
CXN,16204.03,16205.14
MAN,16205.14,16206.17
OLF,16206.17,16207.01
NOF,16207.01,16208.93
OLF,16208.93,16209.73
SIL,16209.73,16210.55
CHNNSP,16210.55,16211.47
CXN,16211.47,16212.27
CHNNSP,16212.27,16213.44
NON,16213.44,16214.46
CHNSP,16214.46,16215.20
OLN,16215.20,16216.10
MAN,16216.10,16216.90
OLN,16216.90,16217.70
MAN,16217.70,16218.84
CXN,16218.84,16219.93
NOF,16219.93,16222.86
FAN,16222.86,16225.54
FAF,16225.54,16226.34
FAN,16226.34,16228.02
CXF,16228.02,16229.20
FAN,16229.20,16230.74
OLF,16230.74,16231.55
CXN,16231.55,16232.43
OLN,16232.43,16233.47
NOF,16233.47,16234.49
FAF,16234.49,16235.49
OLF,16235.49,16236.29
OLN,16236.29,16237.94
NON,16237.94,16239.00
FAN,16239.00,16241.21
NOF,16241.21,16242.28
FAN,16242.28,16243.50
MAF,16243.50,16245.73
NOF,16245.73,16246.87
MAF,16246.87,16248.67
NOF,16248.67,16250.48
SIL,16250.48,16251.28
NOF,16251.28,16257.74
SIL,16257.74,16258.54
NOF,16258.54,16260.58
SIL,16260.58,16261.41
NOF,16261.41,16263.39
SIL,16263.39,16264.19
NOF,16264.19,16265.09
SIL,16265.09,16265.89
NOF,16265.89,16274.29
SIL,16274.29,16275.68
NOF,16275.68,16277.41
SIL,16277.41,16278.46
NOF,16278.46,16281.32
OLF,16281.32,16282.14
NOF,16282.14,16283.97
SIL,16283.97,16285.58
FAF,16285.58,16287.28
SIL,16287.28,16288.32
OLF,16288.32,16289.12
NOF,16289.12,16290.18
OLF,16290.18,16291.46
NOF,16291.46,16292.44
SIL,16292.44,16293.54
OLF,16293.54,16294.64
SIL,16294.64,16295.49
OLF,16295.49,16299.48
NOF,16299.48,16302.87
SIL,16302.87,16303.67
NOF,16303.67,16304.50
SIL,16304.50,16305.34
NOF,16305.34,16308.32
SIL,16308.32,16310.28
NOF,16310.28,16315.30
SIL,16315.30,16316.29
NOF,16316.29,16320.96
SIL,16320.96,16321.81
NOF,16321.81,16323.59
SIL,16323.59,16324.40
NOF,16324.40,16326.22
SIL,16326.22,16327.03
NOF,16327.03,16328.82
SIL,16328.82,16329.62
NOF,16329.62,16332.50
FAN,16332.50,16334.41
NOF,16334.41,16335.80
SIL,16335.80,16336.93
OLF,16336.93,16339.71
NOF,16339.71,16340.83
SIL,16340.83,16341.75
NOF,16341.75,16343.44
OLF,16343.44,16345.11
NOF,16345.11,16351.30
OLF,16351.30,16352.32
CXF,16352.32,16353.12
OLF,16353.12,16354.32
NOF,16354.32,16357.56
SIL,16357.56,16360.16
NOF,16360.16,16361.92
OLF,16361.92,16362.72
NOF,16362.72,16363.55
CXF,16363.55,16364.35
NOF,16364.35,16368.20
OLN,16368.20,16369.11
FAF,16369.11,16370.13
OLF,16370.13,16372.08
FAN,16372.08,16374.10
NOF,16374.10,16375.61
FAN,16375.61,16382.67
OLF,16382.67,16383.47
FAN,16383.47,16384.54
OLF,16384.54,16385.47
FAN,16385.47,16387.62
OLF,16387.62,16388.42
FAN,16388.42,16389.84
OLF,16389.84,16390.64
FAN,16390.64,16392.37
