startSeconds,endSeconds,isTargetChild
27958.3,27958.9,True
27967.11,27968.16,False
27974.64,27975.24,True
27984.28,27984.88,False
28133.83,28134.83,False
28152.41,28153.06,False
28173.66,28174.26,False
28223.66,28224.26,False
28225.15,28225.81,False
28227.03,28227.98,False
28228.8,28229.42,False
28233.21,28233.91,False
28242.63,28243.24,True
28248.45,28249.05,True
28254.0,28254.68,True
28258.27,28259.23,True
28260.03,28261.02,True
28263.33,28264.97,True
28267.42,28277.3,True
28278.1,28283.56,True
28284.55,28313.99,True
28316.6,28321.51,False
28323.65,28324.35,False
28325.48,28333.82,False
28334.78,28336.57,False
28337.62,28340.38,False
28341.21,28343.33,False
28344.13,28348.93,True
28350.86,28351.98,False
28352.78,28355.4,False
28356.27,28356.87,False
28357.81,28358.41,False
28358.41,28359.22,False
28359.22,28360.02,False
28361.85,28369.32,False
28369.32,28370.32,False
28371.12,28376.52,False
28380.78,28381.6,False
28382.68,28384.06,False
28384.88,28386.23,False
28387.03,28392.34,False
28393.33,28395.82,False
28399.28,28400.23,False
28401.26,28403.05,False
28411.26,28411.92,False
28411.92,28412.73,False
28412.73,28413.35,False
28415.15,28415.75,False
28422.19,28422.85,True
28427.54,28428.84,False
28430.7,28432.02,True
28437.48,28438.32,False
28440.32,28442.72,False
28443.87,28448.08,False
28448.08,28449.08,False
28449.08,28453.09,False
28460.17,28464.87,True
28465.67,28469.25,False
28470.22,28470.83,False
28471.99,28474.3,False
28476.87,28477.47,False
28479.05,28481.32,False
28484.42,28485.05,False
28488.44,28489.4,False
28490.75,28491.68,False
28492.75,28493.79,False
28495.11,28496.15,False
28497.12,28498.35,False
28498.35,28499.41,True
28499.41,28500.23,False
28500.23,28501.02,False
28501.02,28502.25,False
28502.25,28503.44,False
28503.44,28504.44,False
28510.7,28514.19,False
28515.28,28516.99,True
28526.12,28526.74,False
28595.32,28596.25,False
28603.84,28606.07,True
28606.87,28608.6,True
28609.54,28610.44,True
28611.33,28613.05,True
28613.85,28614.47,True
28615.66,28616.47,True
28626.72,28628.03,True
28628.83,28629.88,True
28631.09,28632.11,False
28667.82,28668.56,True
28694.37,28694.97,False
28780.77,28781.41,True
28784.83,28785.47,True
28786.87,28787.47,True
28795.48,28796.08,True
28808.37,28808.98,False
28811.66,28813.21,True
28814.12,28816.14,True
28849.58,28850.24,True
28850.24,28851.24,False
28851.24,28853.26,True
28857.42,28859.1,True
28860.24,28860.88,True
28873.89,28874.5,True
28876.32,28877.01,True
28919.1,28919.7,False
28929.57,28930.48,False
28965.92,28966.53,False
28969.61,28970.62,False
28971.78,28974.57,False
28975.66,28978.22,False
28984.02,28984.94,False
28989.29,28989.92,False
28990.72,28991.44,False
28993.46,28994.28,False
28995.21,28995.81,False
28996.83,29004.85,False
29006.71,29009.01,False
29010.46,29011.06,False
29011.06,29011.88,True
29011.88,29014.7,False
29015.5,29017.82,False
29019.0,29019.6,True
29020.4,29023.77,False
29024.59,29029.49,False
29031.29,29032.03,False
29032.99,29034.24,False
29035.04,29035.95,True
29040.88,29045.67,True
29046.54,29047.14,False
29051.61,29052.77,True
29057.07,29057.97,False
29059.68,29060.61,False
29061.65,29062.65,True
29185.68,29187.98,False
29192.04,29192.88,False
29247.79,29249.14,False
29250.86,29254.42,False
29255.22,29259.44,False
29266.19,29268.23,False
29269.35,29270.0,True
29274.41,29275.01,False
29276.09,29276.91,True
29276.91,29277.79,True
29277.79,29279.79,False
29283.5,29284.3,True
29285.1,29288.63,True
29289.43,29291.76,True
29291.76,29292.57,True
29292.57,29300.48,True
29301.35,29305.71,True
29305.71,29306.73,False
29308.77,29311.66,False
29311.66,29312.46,True
29312.46,29315.85,False
29316.65,29320.92,False
29321.72,29325.96,False
29328.12,29329.52,False
29332.73,29333.46,False
29336.09,29340.06,False
29366.17,29366.86,False
29367.9,29368.55,False
29379.74,29380.52,False
29381.69,29382.29,False
29383.09,29383.69,False
29384.49,29385.13,False
29392.45,29393.05,False
29409.75,29410.46,False
29412.14,29412.91,False
29413.88,29414.49,False
29416.81,29417.54,False
29418.59,29419.64,False
29420.44,29421.08,False
29421.08,29421.9,True
29421.9,29427.1,True
29427.1,29427.9,True
29427.9,29436.73,True
29437.87,29443.95,True
29443.95,29444.98,True
29444.98,29446.14,True
29447.58,29448.89,False
29453.24,29453.86,False
29455.04,29455.65,False
29456.9,29459.71,False
29460.78,29462.13,False
29462.13,29462.93,False
29462.93,29463.77,True
29464.57,29468.75,False
29468.75,29469.55,True
29469.55,29475.02,False
29475.86,29479.65,False
29480.49,29482.16,False
29484.59,29485.22,False
29485.22,29486.12,False
29486.12,29487.23,True
29519.78,29520.43,False
29521.59,29522.61,True
29522.61,29523.76,True
29524.6,29526.2,True
29526.2,29527.07,True
29527.07,29529.94,True
29530.92,29532.67,False
29536.52,29537.94,False
29538.78,29539.38,False
29548.17,29548.77,False
29549.79,29550.59,False
29551.83,29554.62,False
29563.23,29564.03,True
29565.35,29566.98,True
29609.14,29609.94,False
29609.94,29612.61,True
29613.75,29616.63,False
29620.84,29622.56,True
29625.01,29625.69,True
29635.4,29636.89,True
29637.74,29638.65,True
29641.55,29642.28,True
29643.08,29643.68,True
29727.91,29728.99,True
29731.04,29731.66,True
29733.4,29734.0,True
29735.0,29735.61,True
29737.56,29738.49,True
29748.82,29750.2,True
29752.96,29753.56,True
30040.64,30041.28,False
30055.24,30056.41,False
30062.06,30063.77,False
30066.35,30067.15,True
30067.15,30068.07,True
30071.8,30072.4,True
30072.4,30078.86,True
30078.86,30079.5,True
30080.73,30081.38,True
30083.96,30084.99,True
30086.66,30087.35,True
30087.35,30088.16,True
30089.01,30091.33,True
30091.33,30092.6,True
30092.6,30093.64,True
30093.64,30094.97,True
30098.39,30101.82,True
30102.75,30118.85,False
30119.84,30120.44,True
30121.58,30122.3,False
30125.07,30131.16,False
30132.25,30151.12,False
30155.27,30155.87,False
30190.18,30191.02,False
30191.82,30192.85,False
30194.86,30195.46,False
30199.94,30200.74,False
30201.54,30202.92,False
30204.36,30205.21,False
30207.04,30210.8,False
30213.44,30214.58,False
30215.38,30216.06,False
30217.87,30227.57,False
30228.54,30229.22,False
30234.34,30234.94,False
30240.7,30242.16,False
30383.02,30383.72,False
30385.25,30387.06,False
30387.87,30390.11,False
30390.11,30390.91,False
30390.91,30395.41,False
30396.56,30401.81,False
30404.31,30404.91,False
30406.13,30406.73,False
30407.87,30410.66,False
30411.46,30413.39,False
30414.67,30415.27,False
30417.13,30417.88,False
30420.39,30421.19,False
30423.22,30423.98,False
30426.1,30426.7,False
30431.03,30431.63,False
30582.34,30583.41,False
30586.46,30587.72,False
30588.52,30589.55,False
30590.35,30591.54,True
30592.37,30594.23,True
30596.43,30597.05,False
30597.91,30598.51,False
30601.45,30602.31,False
30603.42,30604.18,False
30605.2,30605.86,False
30606.86,30607.52,False
30608.61,30609.21,False
30612.54,30614.31,True
30615.16,30617.29,True
30621.3,30621.9,False
30629.69,30630.29,True
30631.33,30632.08,False
30635.7,30636.31,False
30646.26,30647.37,False
30651.14,30652.14,True
30654.6,30655.22,False
30659.17,30659.99,False
30683.69,30684.31,False
30984.46,30985.06,False
31099.48,31101.2,False
31119.87,31120.47,False
31121.77,31122.37,False
31150.65,31152.21,False
31153.21,31157.1,False
31170.2,31172.08,True
31172.89,31173.74,False
31174.82,31176.12,False
31179.73,31180.33,False
31233.02,31234.04,False
31625.91,31626.51,False
32185.65,32186.25,False
32319.76,32320.36,True
32322.82,32323.42,True
32331.16,32332.45,False
32345.19,32345.89,True
32346.69,32347.79,False
32351.44,32352.04,False
32356.78,32357.56,True
32358.87,32359.47,True
32360.29,32360.89,True
32362.38,32362.98,True
32370.8,32371.41,False
32377.92,32378.79,False
32381.22,32381.82,False
32877.3,32878.3,False
33354.39,33355.0,False
33421.12,33421.9,False
33470.61,33471.22,False
33474.25,33476.08,False
33476.96,33477.56,False
33480.74,33481.35,False
33643.96,33644.94,True
33697.09,33698.31,False
33702.02,33702.62,False
33702.62,33703.53,False
33706.1,33707.07,False
33715.5,33716.22,False
33717.56,33718.16,False
33719.03,33719.63,False
33723.62,33724.22,False
33726.28,33727.19,False
33729.45,33730.07,False
33731.99,33732.93,False
33736.18,33736.79,False
33737.88,33738.48,False
33740.05,33740.67,False
33765.37,33765.97,False
33871.08,33872.37,False
34006.18,34006.78,False
34025.63,34026.91,False
34037.65,34038.25,False
34045.63,34046.63,False
34123.25,34123.89,False
34275.11,34275.71,True
34406.78,34407.38,True
34445.75,34446.36,True
34463.26,34463.86,True
34478.64,34479.24,False
34502.42,34503.22,False
34517.8,34518.98,False
34518.98,34519.86,False
34545.89,34546.8,False
34550.85,34551.58,False
34555.1,34556.18,False
34565.43,34566.4,False
34579.13,34579.76,False
34585.64,34586.24,False
34611.5,34612.1,False
34617.23,34617.83,False
34619.48,34620.17,False
34631.7,34632.57,False
34640.19,34641.7,False
34650.64,34651.68,False
34651.68,34652.47,False
34655.15,34655.78,False
34665.12,34666.12,False
34666.97,34668.0,False
34674.59,34675.19,False
34675.99,34676.76,False
34678.75,34679.68,False
34682.17,34683.46,False
34697.75,34698.66,False
34702.62,34703.95,False
34707.19,34708.38,True
