segtype,startsec,endsec
TVF,7397.83,7398.64
SIL,7398.64,7402.02
NOF,7402.02,7405.29
SIL,7405.29,7406.18
NOF,7406.18,7407.90
SIL,7407.90,7408.80
SIL,7408.80,7409.80
SIL,7409.80,7410.88
TVF,7410.88,7417.55
SIL,7417.55,7418.46
NOF,7418.46,7419.39
SIL,7419.39,7420.23
NOF,7420.23,7421.20
CHF,7421.20,7421.80
SIL,7421.80,7423.08
CHNSP,7423.08,7423.68
TVF,7423.68,7424.49
SIL,7424.49,7425.71
SIL,7425.71,7426.71
SIL,7426.71,7427.60
TVF,7427.60,7431.52
SIL,7431.52,7432.34
TVF,7432.34,7435.32
SIL,7435.32,7436.12
TVF,7436.12,7438.87
SIL,7438.87,7439.67
TVF,7439.67,7442.70
NOF,7442.70,7444.68
TVN,7444.68,7445.85
SIL,7445.85,7448.46
NOF,7448.46,7450.20
SIL,7450.20,7451.54
SIL,7451.54,7452.55
SIL,7452.55,7453.78
CHNSP,7453.78,7454.47
CXN,7454.47,7455.47
SIL,7455.47,7456.27
FAF,7456.27,7457.30
SIL,7457.30,7458.53
TVF,7458.53,7461.03
CHF,7461.03,7461.63
TVF,7461.63,7462.65
SIL,7462.65,7464.17
CHF,7464.17,7464.77
NOF,7464.77,7465.57
SIL,7465.57,7467.21
NOF,7467.21,7468.67
SIL,7468.67,7469.54
NOF,7469.54,7470.62
SIL,7470.62,7471.64
SIL,7471.64,7473.73
TVF,7473.73,7475.14
TVN,7475.14,7476.14
CHF,7476.14,7477.96
NOF,7477.96,7484.16
SIL,7484.16,7486.84
NOF,7486.84,7487.64
SIL,7487.64,7488.90
NOF,7488.90,7490.93
SIL,7490.93,7491.93
SIL,7491.93,7492.73
SIL,7492.73,7494.84
SIL,7494.84,7496.21
TVF,7496.21,7497.09
SIL,7497.09,7497.90
SIL,7497.90,7499.23
SIL,7499.23,7500.17
NOF,7500.17,7501.69
SIL,7501.69,7502.49
NOF,7502.49,7504.37
TVN,7504.37,7506.83
SIL,7506.83,7508.43
TVF,7508.43,7511.01
CXN,7511.01,7511.64
NOF,7511.64,7512.44
CHF,7512.44,7513.04
TVN,7513.04,7514.04
TVF,7514.04,7516.84
TVN,7516.84,7518.14
SIL,7518.14,7521.25
SIL,7521.25,7522.59
NOF,7522.59,7527.42
SIL,7527.42,7528.24
TVN,7528.24,7529.44
TVN,7529.44,7530.92
NOF,7530.92,7533.54
SIL,7533.54,7534.59
NOF,7534.59,7536.89
SIL,7536.89,7537.89
SIL,7537.89,7538.69
TVN,7538.69,7539.69
SIL,7539.69,7540.54
TVF,7540.54,7544.61
SIL,7544.61,7545.50
NOF,7545.50,7549.36
SIL,7549.36,7551.25
NOF,7551.25,7552.39
FAF,7552.39,7552.99
TVN,7552.99,7553.82
CHF,7553.82,7554.42
NOF,7554.42,7556.93
SIL,7556.93,7558.93
SIL,7558.93,7560.76
SIL,7560.76,7561.60
NOF,7561.60,7565.91
CHNSP,7565.91,7566.52
TVF,7566.52,7567.71
SIL,7567.71,7569.03
NOF,7569.03,7580.05
SIL,7580.05,7580.85
NOF,7580.85,7581.65
SIL,7581.65,7582.45
NOF,7582.45,7583.25
SIL,7583.25,7584.05
NOF,7584.05,7584.85
SIL,7584.85,7585.77
NOF,7585.77,7588.87
SIL,7588.87,7590.03
NOF,7590.03,7590.86
SIL,7590.86,7591.66
NOF,7591.66,7597.02
SIL,7597.02,7597.82
NOF,7597.82,7603.58
OLF,7603.58,7604.38
NOF,7604.38,7606.45
SIL,7606.45,7607.69
NOF,7607.69,7611.98
SIL,7611.98,7615.97
SIL,7615.97,7616.92
SIL,7616.92,7618.10
NOF,7618.10,7620.12
SIL,7620.12,7620.92
NOF,7620.92,7623.09
CHF,7623.09,7623.80
NOF,7623.80,7626.68
SIL,7626.68,7627.50
NOF,7627.50,7628.38
TVF,7628.38,7628.99
NOF,7628.99,7630.34
OLF,7630.34,7631.14
NOF,7631.14,7633.66
SIL,7633.66,7634.85
NOF,7634.85,7640.12
SIL,7640.12,7640.92
TVF,7640.92,7642.37
SIL,7642.37,7644.18
NOF,7644.18,7644.98
SIL,7644.98,7645.78
NOF,7645.78,7648.47
SIL,7648.47,7649.27
NOF,7649.27,7654.14
TVN,7654.14,7655.14
TVF,7655.14,7656.38
SIL,7656.38,7657.18
TVF,7657.18,7658.06
SIL,7658.06,7658.86
NOF,7658.86,7661.35
SIL,7661.35,7662.15
TVF,7662.15,7662.95
SIL,7662.95,7663.75
NOF,7663.75,7664.90
SIL,7664.90,7665.70
NOF,7665.70,7666.51
SIL,7666.51,7670.00
SIL,7670.00,7671.73
SIL,7671.73,7672.99
NOF,7672.99,7678.52
OLN,7678.52,7679.39
NOF,7679.39,7683.30
SIL,7683.30,7684.11
NOF,7684.11,7686.72
SIL,7686.72,7688.11
NOF,7688.11,7690.33
SIL,7690.33,7691.33
TVF,7691.33,7692.74
SIL,7692.74,7696.39
TVF,7696.39,7697.20
SIL,7697.20,7698.09
TVN,7698.09,7699.23
CHF,7699.23,7700.74
FAF,7700.74,7701.34
NOF,7701.34,7704.15
SIL,7704.15,7704.95
TVF,7704.95,7707.19
SIL,7707.19,7708.46
NOF,7708.46,7710.40
TVN,7710.40,7711.40
TVF,7711.40,7712.34
CHNSP,7712.34,7712.94
NOF,7712.94,7722.25
CHNSP,7722.25,7724.42
SIL,7724.42,7725.48
CHF,7725.48,7726.08
SIL,7726.08,7727.11
MAF,7727.11,7728.55
TVN,7728.55,7729.80
TVF,7729.80,7730.92
SIL,7730.92,7731.95
MAF,7731.95,7733.05
SIL,7733.05,7734.10
SIL,7734.10,7735.15
SIL,7735.15,7735.95
TVN,7735.95,7736.95
SIL,7736.95,7737.75
SIL,7737.75,7738.78
SIL,7738.78,7739.58
TVF,7739.58,7741.46
SIL,7741.46,7743.40
TVN,7743.40,7744.76
TVF,7744.76,7747.01
SIL,7747.01,7747.81
NOF,7747.81,7748.61
SIL,7748.61,7750.27
NOF,7750.27,7752.24
SIL,7752.24,7753.04
NOF,7753.04,7756.61
SIL,7756.61,7758.50
NOF,7758.50,7761.87
SIL,7761.87,7762.85
TVF,7762.85,7764.62
SIL,7764.62,7765.45
TVF,7765.45,7766.43
SIL,7766.43,7767.38
TVF,7767.38,7768.42
SIL,7768.42,7769.32
TVF,7769.32,7770.12
SIL,7770.12,7770.92
NOF,7770.92,7774.48
SIL,7774.48,7775.36
NOF,7775.36,7778.60
SIL,7778.60,7779.43
TVF,7779.43,7780.37
SIL,7780.37,7781.51
NOF,7781.51,7783.04
SIL,7783.04,7784.08
TVF,7784.08,7784.94
SIL,7784.94,7785.99
NOF,7785.99,7789.21
SIL,7789.21,7790.01
SIL,7790.01,7791.07
MAF,7791.07,7791.95
SIL,7791.95,7798.66
TVN,7798.66,7799.93
SIL,7799.93,7801.74
NOF,7801.74,7803.77
SIL,7803.77,7806.33
SIL,7806.33,7807.75
NOF,7807.75,7818.95
SIL,7818.95,7822.48
NOF,7822.48,7826.10
SIL,7826.10,7826.90
SIL,7826.90,7829.13
SIL,7829.13,7832.15
NOF,7832.15,7834.96
SIL,7834.96,7837.24
NOF,7837.24,7838.51
OLN,7838.51,7839.44
NOF,7839.44,7841.23
SIL,7841.23,7842.17
NON,7842.17,7843.19
OLN,7843.19,7844.00
NOF,7844.00,7849.72
SIL,7849.72,7850.52
NON,7850.52,7853.60
SIL,7853.60,7854.42
NOF,7854.42,7855.67
SIL,7855.67,7856.47
NOF,7856.47,7857.27
SIL,7857.27,7858.26
NOF,7858.26,7860.36
SIL,7860.36,7861.18
NOF,7861.18,7862.71
SIL,7862.71,7863.51
NOF,7863.51,7864.34
SIL,7864.34,7865.18
TVF,7865.18,7866.25
SIL,7866.25,7868.63
TVN,7868.63,7871.28
SIL,7871.28,7872.08
SIL,7872.08,7883.72
SIL,7883.72,7885.08
NOF,7885.08,7886.44
SIL,7886.44,7887.27
NON,7887.27,7888.07
SIL,7888.07,7889.13
NOF,7889.13,7892.74
SIL,7892.74,7893.54
SIL,7893.54,7896.23
SIL,7896.23,7897.23
SIL,7897.23,7917.38
SIL,7917.38,7918.18
SIL,7918.18,7922.22
SIL,7922.22,7923.03
SIL,7923.03,7925.48
SIL,7925.48,7926.35
SIL,7926.35,7927.65
NOF,7927.65,7928.52
SIL,7928.52,7930.34
SIL,7930.34,7931.53
SIL,7931.53,7932.87
NOF,7932.87,7933.67
SIL,7933.67,7945.08
SIL,7945.08,7945.88
SIL,7945.88,7964.79
SIL,7964.79,7965.59
SIL,7965.59,7974.81
SIL,7974.81,7975.61
SIL,7975.61,7978.44
SIL,7978.44,7979.27
NOF,7979.27,7980.64
SIL,7980.64,7981.56
SIL,7981.56,7983.18
SIL,7983.18,7985.11
SIL,7985.11,7986.12
SIL,7986.12,7987.73
NOF,7987.73,7989.75
SIL,7989.75,7990.55
NON,7990.55,7994.70
SIL,7994.70,8011.33
SIL,8011.33,8074.86
TVN,8074.86,8075.66
SIL,8075.66,8090.86
SIL,8090.86,8092.14
SIL,8092.14,8119.21
SIL,8119.21,8127.36
SIL,8127.36,8134.31
SIL,8134.31,8140.16
SIL,8140.16,8143.94
SIL,8143.94,8144.74
SIL,8144.74,8146.54
SIL,8146.54,8148.65
NOF,8148.65,8150.23
SIL,8150.23,8151.89
TVN,8151.89,8155.43
SIL,8155.43,8157.12
NOF,8157.12,8158.15
SIL,8158.15,8160.76
SIL,8160.76,8161.76
SIL,8161.76,8163.77
TVN,8163.77,8167.21
FAN,8167.21,8167.82
TVN,8167.82,8169.32
SIL,8169.32,8170.62
OLF,8170.62,8171.45
NOF,8171.45,8172.99
SIL,8172.99,8176.00
SIL,8176.00,8178.09
SIL,8178.09,8178.89
SIL,8178.89,8181.11
SIL,8181.11,8181.94
SIL,8181.94,8185.44
SIL,8185.44,8186.24
SIL,8186.24,8187.41
FAN,8187.41,8188.01
SIL,8188.01,8192.58
SIL,8192.58,8196.73
SIL,8196.73,8198.40
SIL,8198.40,8201.19
SIL,8201.19,8204.91
SIL,8204.91,8214.66
FAN,8214.66,8215.66
SIL,8215.66,8220.15
CXF,8220.15,8221.01
CHNSP,8221.01,8221.79
SIL,8221.79,8224.57
SIL,8224.57,8225.49
FAN,8225.49,8226.88
TVN,8226.88,8228.01
FAN,8228.01,8229.01
CHF,8229.01,8229.61
SIL,8229.61,8230.61
SIL,8230.61,8236.36
SIL,8236.36,8239.01
NOF,8239.01,8241.14
SIL,8241.14,8250.58
NOF,8250.58,8252.56
FAN,8252.56,8254.05
NOF,8254.05,8256.44
SIL,8256.44,8259.29
TVF,8259.29,8260.34
SIL,8260.34,8262.19
SIL,8262.19,8263.26
SIL,8263.26,8264.06
SIL,8264.06,8266.36
SIL,8266.36,8267.67
SIL,8267.67,8268.67
CHNSP,8268.67,8272.25
SIL,8272.25,8273.13
CHNSP,8273.13,8275.63
NOF,8275.63,8279.39
SIL,8279.39,8280.20
NOF,8280.20,8282.28
SIL,8282.28,8283.38
NOF,8283.38,8286.80
TVN,8286.80,8288.42
SIL,8288.42,8289.39
SIL,8289.39,8290.74
SIL,8290.74,8292.21
TVF,8292.21,8293.14
SIL,8293.14,8294.50
TVF,8294.50,8295.40
SIL,8295.40,8296.28
TVN,8296.28,8297.37
TVF,8297.37,8298.75
SIL,8298.75,8299.55
TVF,8299.55,8300.75
SIL,8300.75,8301.55
TVF,8301.55,8302.77
SIL,8302.77,8303.57
CHNSP,8303.57,8304.65
TVF,8304.65,8305.45
OLN,8305.45,8306.05
TVF,8306.05,8306.89
CHNNSP,8306.89,8307.49
FAN,8307.49,8308.49
OLF,8308.49,8309.31
SIL,8309.31,8310.14
NOF,8310.14,8311.71
SIL,8311.71,8313.41
FAN,8313.41,8314.09
NOF,8314.09,8315.14
SIL,8315.14,8315.98
CHNSP,8315.98,8316.84
NOF,8316.84,8320.08
CHNSP,8320.08,8320.68
NOF,8320.68,8322.02
SIL,8322.02,8323.32
FAN,8323.32,8324.36
TVF,8324.36,8326.21
SIL,8326.21,8328.92
TVF,8328.92,8329.72
SIL,8329.72,8330.72
TVF,8330.72,8331.52
SIL,8331.52,8332.57
NOF,8332.57,8334.01
OLN,8334.01,8335.17
NON,8335.17,8335.97
FAN,8335.97,8336.57
FAN,8336.57,8337.62
SIL,8337.62,8339.27
SIL,8339.27,8340.07
FAN,8340.07,8341.09
CHNSP,8341.09,8341.69
SIL,8341.69,8342.54
FAN,8342.54,8343.54
TVF,8343.54,8344.34
SIL,8344.34,8345.45
FAN,8345.45,8346.46
FAN,8346.46,8347.06
SIL,8347.06,8347.99
FAN,8347.99,8349.32
SIL,8349.32,8351.57
CXN,8351.57,8352.18
TVF,8352.18,8353.46
SIL,8353.46,8354.41
SIL,8354.41,8355.45
FAN,8355.45,8356.45
NON,8356.45,8358.70
FAN,8358.70,8359.47
NOF,8359.47,8361.84
OLF,8361.84,8362.66
NOF,8362.66,8366.32
CXN,8366.32,8367.41
TVF,8367.41,8368.43
SIL,8368.43,8369.43
SIL,8369.43,8370.25
SIL,8370.25,8371.41
SIL,8371.41,8372.86
SIL,8372.86,8373.89
SIL,8373.89,8376.74
SIL,8376.74,8377.80
SIL,8377.80,8378.60
SIL,8378.60,8386.68
SIL,8386.68,8387.48
TVN,8387.48,8388.52
CHNSP,8388.52,8389.13
TVF,8389.13,8390.78
CHF,8390.78,8391.39
NOF,8391.39,8392.20
CHNSP,8392.20,8392.80
NOF,8392.80,8394.90
SIL,8394.90,8395.90
SIL,8395.90,8396.78
NON,8396.78,8398.58
SIL,8398.58,8399.38
CXN,8399.38,8400.16
NOF,8400.16,8401.04
CHNNSP,8401.04,8401.64
NOF,8401.64,8402.96
CHNNSP,8402.96,8403.56
NOF,8403.56,8404.92
SIL,8404.92,8406.57
TVF,8406.57,8407.38
SIL,8407.38,8408.37
TVF,8408.37,8409.72
SIL,8409.72,8411.58
TVN,8411.58,8412.58
NOF,8412.58,8415.79
SIL,8415.79,8416.60
TVF,8416.60,8418.50
SIL,8418.50,8419.30
NOF,8419.30,8423.79
FAN,8423.79,8425.68
CHNSP,8425.68,8427.05
NOF,8427.05,8428.61
CHNSP,8428.61,8429.38
NON,8429.38,8430.78
OLN,8430.78,8431.58
NOF,8431.58,8432.38
OLN,8432.38,8433.32
NOF,8433.32,8435.13
SIL,8435.13,8436.07
TVN,8436.07,8437.30
SIL,8437.30,8438.15
SIL,8438.15,8439.40
SIL,8439.40,8441.14
TVF,8441.14,8441.94
SIL,8441.94,8443.05
NOF,8443.05,8444.05
SIL,8444.05,8444.85
NON,8444.85,8447.53
SIL,8447.53,8450.22
NOF,8450.22,8451.02
SIL,8451.02,8453.18
SIL,8453.18,8454.05
SIL,8454.05,8455.06
SIL,8455.06,8459.86
NOF,8459.86,8462.19
SIL,8462.19,8462.99
TVF,8462.99,8464.12
SIL,8464.12,8465.12
SIL,8465.12,8466.19
SIL,8466.19,8469.23
CHF,8469.23,8469.83
SIL,8469.83,8470.83
CXN,8470.83,8471.43
SIL,8471.43,8472.38
SIL,8472.38,8474.99
CXF,8474.99,8475.79
SIL,8475.79,8479.83
TVN,8479.83,8480.63
TVN,8480.63,8481.63
CHF,8481.63,8482.23
SIL,8482.23,8483.56
SIL,8483.56,8486.41
SIL,8486.41,8487.38
FAN,8487.38,8488.85
TVF,8488.85,8489.65
SIL,8489.65,8490.65
OLN,8490.65,8491.48
SIL,8491.48,8492.33
CHNSP,8492.33,8493.46
OLN,8493.46,8494.26
CXF,8494.26,8495.35
SIL,8495.35,8497.74
SIL,8497.74,8499.46
NOF,8499.46,8501.10
SIL,8501.10,8501.90
NOF,8501.90,8503.94
SIL,8503.94,8505.43
FAN,8505.43,8506.49
SIL,8506.49,8507.88
SIL,8507.88,8509.81
TVF,8509.81,8510.87
CXF,8510.87,8511.87
SIL,8511.87,8512.67
NOF,8512.67,8513.47
SIL,8513.47,8514.27
FAN,8514.27,8515.53
SIL,8515.53,8516.92
FAN,8516.92,8517.52
SIL,8517.52,8521.47
NOF,8521.47,8522.73
OLN,8522.73,8523.75
NOF,8523.75,8524.61
SIL,8524.61,8525.73
NOF,8525.73,8527.54
OLN,8527.54,8528.52
SIL,8528.52,8529.66
CXF,8529.66,8530.72
NON,8530.72,8531.95
FAN,8531.95,8532.59
FAN,8532.59,8533.60
SIL,8533.60,8538.72
NOF,8538.72,8541.17
SIL,8541.17,8541.97
OLN,8541.97,8542.77
NOF,8542.77,8543.57
SIL,8543.57,8545.48
TVN,8545.48,8546.48
SIL,8546.48,8551.08
TVF,8551.08,8552.10
NOF,8552.10,8553.39
SIL,8553.39,8555.58
NOF,8555.58,8556.44
SIL,8556.44,8560.77
SIL,8560.77,8561.86
SIL,8561.86,8577.02
MAF,8577.02,8577.62
SIL,8577.62,8580.23
MAF,8580.23,8581.23
CXF,8581.23,8582.03
SIL,8582.03,8586.19
NOF,8586.19,8588.35
OLN,8588.35,8589.15
CXN,8589.15,8589.75
NOF,8589.75,8591.82
SIL,8591.82,8595.26
SIL,8595.26,8596.26
SIL,8596.26,8597.13
SIL,8597.13,8599.09
SIL,8599.09,8599.90
SIL,8599.90,8601.20
SIL,8601.20,8603.00
FAN,8603.00,8603.91
CXN,8603.91,8604.51
SIL,8604.51,8605.44
SIL,8605.44,8606.93
SIL,8606.93,8607.81
SIL,8607.81,8609.27
SIL,8609.27,8610.73
SIL,8610.73,8612.22
SIL,8612.22,8613.16
FAN,8613.16,8615.40
SIL,8615.40,8616.27
CHNSP,8616.27,8616.88
SIL,8616.88,8618.42
SIL,8618.42,8619.23
SIL,8619.23,8621.42
SIL,8621.42,8622.22
SIL,8622.22,8626.27
SIL,8626.27,8632.78
CHNSP,8632.78,8633.73
SIL,8633.73,8634.53
CXF,8634.53,8635.33
SIL,8635.33,8640.35
NOF,8640.35,8641.15
SIL,8641.15,8645.78
TVN,8645.78,8646.87
CHNSP,8646.87,8647.47
SIL,8647.47,8651.17
CHNSP,8651.17,8652.97
SIL,8652.97,8654.85
CHNSP,8654.85,8656.64
NOF,8656.64,8657.44
SIL,8657.44,8660.33
NOF,8660.33,8664.38
SIL,8664.38,8667.83
NOF,8667.83,8671.31
OLF,8671.31,8672.47
FAN,8672.47,8673.07
NOF,8673.07,8673.94
SIL,8673.94,8677.56
NOF,8677.56,8678.39
SIL,8678.39,8681.69
NOF,8681.69,8682.50
SIL,8682.50,8684.44
NOF,8684.44,8686.00
SIL,8686.00,8687.58
NOF,8687.58,8689.04
SIL,8689.04,8691.69
TVF,8691.69,8692.49
SIL,8692.49,8693.30
CXF,8693.30,8694.68
SIL,8694.68,8698.93
FAN,8698.93,8700.61
SIL,8700.61,8701.41
SIL,8701.41,8702.59
SIL,8702.59,8704.60
FAN,8704.60,8705.20
SIL,8705.20,8706.43
NOF,8706.43,8707.30
SIL,8707.30,8708.10
FAN,8708.10,8708.72
SIL,8708.72,8713.61
CHNSP,8713.61,8714.34
CHNSP,8714.34,8715.35
CHNSP,8715.35,8717.11
SIL,8717.11,8721.60
