startSeconds,endSeconds,targetChildProminence
37.35,37.95,3
39.25,39.91,3
77.74,78.34,2
80.01,80.64,3
83.77,84.38,2
87.07,87.98,3
94.82,96.03,2
96.83,98.84,3
99.96,101.02,3
101.87,104.18,3
108.17,108.77,2
109.57,113.07,3
124.3,125.9,2
126.89,128.02,3
129.63,131.2,2
132.03,132.72,3
135.95,136.73,3
137.53,140.88,2
142.89,143.49,3
144.29,144.89,3
145.69,146.29,2
167.07,167.67,3
168.53,169.39,3
171.19,171.79,2
172.59,177.58,3
179.62,180.22,3
192.3,194.91,3
251.0,252.0,2
259.87,260.61,3
262.98,264.26,2
268.27,268.87,3
270.77,271.55,2
275.59,276.35,3
277.61,278.21,3
294.4,295.11,3
296.22,297.31,3
308.01,309.53,3
332.93,333.54,3
338.52,339.15,2
345.59,346.19,3
349.34,351.37,3
362.16,362.76,2
366.08,366.71,3
368.63,371.08,3
377.49,378.1,2
384.48,385.34,3
386.14,386.86,3
386.86,387.86,3
390.5,391.15,3
401.84,402.51,3
409.39,412.86,2
413.66,414.43,2
415.27,416.17,2
421.85,424.54,3
427.3,428.28,3
454.77,455.37,3
457.46,460.05,2
461.24,461.84,2
462.64,464.37,3
465.18,466.39,2
467.71,469.36,2
476.41,479.18,3
485.22,485.94,2
488.28,489.91,3
491.05,491.84,2
492.64,493.5,3
497.28,498.36,3
500.08,501.21,2
502.01,502.61,2
503.87,504.47,3
505.43,509.53,3
510.72,511.39,3
512.21,515.67,3
516.89,517.74,3
522.97,523.69,3
526.35,528.73,2
530.03,530.79,3
531.83,532.43,3
534.19,534.81,3
535.61,536.58,2
539.98,543.75,2
544.7,547.57,2
549.54,550.14,3
555.39,556.04,3
561.14,561.74,3
562.54,564.89,3
565.69,566.41,2
568.42,569.02,2
571.75,572.9,3
573.7,576.65,3
578.68,580.36,2
581.16,585.07,3
587.35,591.19,2
592.06,592.88,3
595.72,597.69,2
598.49,601.88,3
602.68,603.28,3
604.9,606.79,3
608.19,608.95,3
610.96,613.66,3
614.66,615.58,3
